"InternalDate","Time","Symbol","LastPrice","Volume","BPrice1","SPrice1"
20220708,205900000,"sc2208",681,62,681,681.1
20220708,210000000,"sc2208",681.4,123,681.4,681.8
20220708,210001000,"sc2208",681.6,277,681.6,681.7
20220708,210002000,"sc2208",681.6,355,681.6,681.7
20220708,210003000,"sc2208",681.7,431,681.7,681.8
20220708,210004000,"sc2208",681.7,484,681.4,681.7
20220708,210005000,"sc2208",681.7,528,681.6,681.7
20220708,210006000,"sc2208",681.4,570,681.3,681.5
20220708,210007000,"sc2208",681.5,603,681.4,681.5
20220708,210008000,"sc2208",681.5,642,681.4,681.6
20220708,210009000,"sc2208",681.1,674,681.1,681.3
20220708,210010000,"sc2208",681.1,751,681.1,681.2
20220708,210011000,"sc2208",681.1,782,681.1,681.3
20220708,210012000,"sc2208",680.8,805,680.8,681
20220708,210013000,"sc2208",680.8,851,680.7,681
20220708,210014000,"sc2208",680.4,872,680.3,680.4
20220708,210015000,"sc2208",680.3,900,680.3,680.4
20220708,210016000,"sc2208",680.3,925,680.2,680.3
20220708,210017000,"sc2208",680.2,957,680.1,680.2
20220708,210018000,"sc2208",680,986,679.8,680
20220708,210019000,"sc2208",679.8,1037,679.7,679.8
20220708,210020000,"sc2208",679.6,1085,679.6,679.8
20220708,210021000,"sc2208",679.1,1134,679,679.4
20220708,210022000,"sc2208",679.3,1166,679.1,679.4
20220708,210023000,"sc2208",679.1,1188,679,679.1
20220708,210024000,"sc2208",679.6,1225,679.4,679.6
20220708,210025000,"sc2208",679.6,1264,679.4,679.6
20220708,210026000,"sc2208",679.4,1288,679.3,679.6
20220708,210027000,"sc2208",679.3,1314,679.2,679.4
20220708,210028000,"sc2208",679.2,1326,679.2,679.4
20220708,210029000,"sc2208",679.2,1340,679.2,679.5
20220708,210030000,"sc2208",679.4,1368,679.4,679.6
20220708,210031000,"sc2208",679.6,1386,679.4,679.6
20220708,210032000,"sc2208",679.5,1402,679.5,679.7
20220708,210033000,"sc2208",679.6,1430,679.6,679.7
20220708,210034000,"sc2208",679.9,1477,679.7,679.9
20220708,210035000,"sc2208",679.9,1489,679.7,679.9
20220708,210036000,"sc2208",679.7,1501,679.7,679.8
20220708,210037000,"sc2208",680,1533,679.8,680.1
20220708,210038000,"sc2208",680.1,1561,680.1,680.2
20220708,210039000,"sc2208",680.3,1594,680.2,680.3
20220708,210040000,"sc2208",680.1,1608,680,680.1
20220708,210041000,"sc2208",680,1622,679.8,680
20220708,210042000,"sc2208",679.8,1631,679.8,679.9
20220708,210043000,"sc2208",679.9,1650,679.9,680
20220708,210044000,"sc2208",679.9,1671,679.8,680
20220708,210045000,"sc2208",679.8,1677,679.8,679.9
20220708,210046000,"sc2208",679.8,1687,679.8,680
20220708,210047000,"sc2208",679.9,1703,679.6,679.8
20220708,210048000,"sc2208",679.6,1741,679.4,679.6
20220708,210049000,"sc2208",679.4,1775,679.4,679.5
20220708,210050000,"sc2208",679.4,1791,679.3,679.5
20220708,210051000,"sc2208",679.5,1803,679.5,679.7
20220708,210052000,"sc2208",679.8,1815,679.6,679.8
20220708,210053000,"sc2208",679.8,1825,679.8,679.9
20220708,210054000,"sc2208",680,1860,679.9,680.2
20220708,210055000,"sc2208",680.1,1889,680,680.2
20220708,210056000,"sc2208",680.1,1908,679.9,680.2
20220708,210057000,"sc2208",680,1928,680.1,680.2
20220708,210058000,"sc2208",680,1951,680.1,680.2
20220708,210059000,"sc2208",680.1,1960,680,680.1
20220708,210100000,"sc2208",680,1985,679.9,680.2
20220708,210101000,"sc2208",680,2024,680,680.1
20220708,210102000,"sc2208",679.9,2031,679.9,680
20220708,210103000,"sc2208",680,2046,679.9,680
20220708,210104000,"sc2208",680,2099,680,680.4
20220708,210105000,"sc2208",680.3,2109,680.2,680.3
20220708,210106000,"sc2208",680.4,2132,680.3,680.5
20220708,210107000,"sc2208",680.4,2137,680.4,680.5
20220708,210108000,"sc2208",680.6,2151,680.5,680.7
20220708,210109000,"sc2208",680.8,2183,680.6,680.9
20220708,210110000,"sc2208",681.1,2201,681,681.1
20220708,210111000,"sc2208",680.9,2252,680.8,681.1
20220708,210112000,"sc2208",680.6,2324,680.1,680.6
20220708,210113000,"sc2208",680.2,2347,679.9,680.2
20220708,210114000,"sc2208",680.1,2383,680,680.2
20220708,210115000,"sc2208",680.2,2388,680.2,680.3
20220708,210116000,"sc2208",680.1,2409,680,680.1
20220708,210117000,"sc2208",680.1,2436,680,680.2
20220708,210118000,"sc2208",680,2447,679.9,680
20220708,210119000,"sc2208",679.9,2463,679.8,679.9
20220708,210120000,"sc2208",679.7,2490,679.5,679.8
20220708,210121000,"sc2208",680,2532,679.8,680.1
20220708,210122000,"sc2208",679.9,2568,679.9,680.1
20220708,210123000,"sc2208",679.5,2624,679.3,679.7
20220708,210124000,"sc2208",679.7,2636,679.6,679.7
20220708,210125000,"sc2208",679.7,2645,679.6,679.7
20220708,210126000,"sc2208",679.6,2664,679.7,679.8
20220708,210127000,"sc2208",679.4,2677,679.4,679.6
20220708,210128000,"sc2208",679.6,2690,679.4,679.7
20220708,210129000,"sc2208",679.5,2710,679.5,679.6
20220708,210130000,"sc2208",679.8,2795,679.7,679.9
20220708,210131000,"sc2208",679.6,2813,679.5,679.7
20220708,210132000,"sc2208",679.4,2831,679.3,679.4
20220708,210133000,"sc2208",679.4,2851,679.3,679.4
20220708,210134000,"sc2208",679.2,2879,678.9,679.2
20220708,210135000,"sc2208",679.1,2912,679.1,679.3
20220708,210136000,"sc2208",679.1,2935,679,679.3
20220708,210137000,"sc2208",679.1,2943,679.2,679.3
20220708,210138000,"sc2208",679.3,2953,679.3,679.4
20220708,210139000,"sc2208",679.3,2967,679.3,679.4
20220708,210140000,"sc2208",679.3,2974,679.3,679.5
20220708,210141000,"sc2208",679.5,2978,679.3,679.5
20220708,210142000,"sc2208",679.3,2989,679.3,679.4
20220708,210143000,"sc2208",679.3,2999,679.2,679.3
20220708,210144000,"sc2208",679.2,3008,679.1,679.4
20220708,210145000,"sc2208",679.4,3018,679.2,679.4
20220708,210146000,"sc2208",679.3,3036,679.3,679.4
20220708,210147000,"sc2208",679.1,3052,679,679.3
20220708,210148000,"sc2208",679.1,3058,679,679.1
20220708,210149000,"sc2208",679,3080,679,679.4
20220708,210150000,"sc2208",679.2,3099,679.2,679.4
20220708,210151000,"sc2208",679.5,3112,679.3,679.5
20220708,210152000,"sc2208",679.3,3122,679.4,679.5
20220708,210153000,"sc2208",679.4,3129,679.4,679.5
20220708,210154000,"sc2208",679.5,3138,679.5,679.6
20220708,210155000,"sc2208",679.6,3157,679.6,679.7
20220708,210156000,"sc2208",679.7,3172,679.7,679.9
20220708,210157000,"sc2208",679.9,3189,679.7,679.9
20220708,210158000,"sc2208",680,3231,680,680.1
20220708,210159000,"sc2208",680.2,3264,680.2,680.4
20220708,210200000,"sc2208",680.5,3273,680.4,680.5
20220708,210201000,"sc2208",680.5,3304,680.3,680.5
20220708,210202000,"sc2208",680.6,3325,680.5,680.7
20220708,210203000,"sc2208",680.7,3347,680.7,680.9
20220708,210204000,"sc2208",680.6,3379,680.5,680.6
20220708,210205000,"sc2208",680.5,3385,680.4,680.5
20220708,210206000,"sc2208",680.6,3402,680.5,680.7
20220708,210207000,"sc2208",680.7,3425,680.7,680.9
20220708,210208000,"sc2208",680.8,3439,680.8,681
20220708,210209000,"sc2208",680.9,3505,680.8,681
20220708,210210000,"sc2208",681.1,3535,681,681.2
20220708,210211000,"sc2208",681.2,3563,681.1,681.2
20220708,210212000,"sc2208",681.4,3598,681.4,681.5
20220708,210213000,"sc2208",681.2,3653,681,681.4
20220708,210214000,"sc2208",681.3,3665,681.2,681.3
20220708,210215000,"sc2208",681.5,3682,681.3,681.5
20220708,210216000,"sc2208",681.3,3702,681.2,681.3
20220708,210217000,"sc2208",681.5,3721,681.3,681.5
20220708,210218000,"sc2208",681.5,3742,681.4,681.5
20220708,210219000,"sc2208",681.5,3783,681.4,681.6
20220708,210220000,"sc2208",681.6,3791,681.5,681.7
20220708,210221000,"sc2208",681.5,3807,681.4,681.5
20220708,210222000,"sc2208",681.7,3829,681.6,681.7
20220708,210223000,"sc2208",681.7,3843,681.8,681.9
20220708,210224000,"sc2208",681.5,3882,681.3,681.4
20220708,210225000,"sc2208",681.3,3906,681.3,681.6
20220708,210226000,"sc2208",681.4,3918,681.2,681.3
20220708,210227000,"sc2208",681.2,3932,681.2,681.3
20220708,210228000,"sc2208",681.3,3941,681.3,681.4
20220708,210229000,"sc2208",681.4,3950,681.3,681.4
20220708,210230000,"sc2208",681.5,3972,681.3,681.6
20220708,210231000,"sc2208",681.5,3996,681.6,681.7
20220708,210232000,"sc2208",681.8,4010,681.7,681.9
20220708,210233000,"sc2208",681.7,4022,681.6,681.9
20220708,210234000,"sc2208",681.8,4046,681.6,681.9
20220708,210235000,"sc2208",681.6,4055,681.5,681.8
20220708,210236000,"sc2208",682,4105,681.8,682.1
20220708,210237000,"sc2208",682.4,4137,682.3,682.5
20220708,210238000,"sc2208",682.5,4158,682.5,682.6
20220708,210239000,"sc2208",682.6,4173,682.4,682.6
20220708,210240000,"sc2208",682.8,4218,682.5,682.8
20220708,210241000,"sc2208",682.7,4264,682.6,682.7
20220708,210242000,"sc2208",682.5,4298,682.2,682.3
20220708,210243000,"sc2208",682.3,4337,682.4,682.5
20220708,210244000,"sc2208",682.3,4348,682.3,682.6
20220708,210245000,"sc2208",682.6,4405,682.6,682.7
20220708,210246000,"sc2208",682.6,4426,682.4,682.6
20220708,210247000,"sc2208",682.4,4447,682.4,682.6
20220708,210248000,"sc2208",682.7,4457,682.6,682.8
20220708,210249000,"sc2208",682.7,4468,682.6,682.8
20220708,210250000,"sc2208",682.8,4481,682.8,682.9
20220708,210251000,"sc2208",682.8,4490,682.7,682.8
20220708,210252000,"sc2208",682.7,4506,682.6,682.9
20220708,210253000,"sc2208",682.8,4513,682.7,682.9
20220708,210254000,"sc2208",682.7,4527,682.5,682.7
20220708,210255000,"sc2208",683,4557,683,683.1
20220708,210256000,"sc2208",682.9,4596,682.8,683
20220708,210257000,"sc2208",683.3,4609,683.2,683.3
20220708,210258000,"sc2208",683.2,4623,683,683.2
20220708,210259000,"sc2208",683.2,4635,683.1,683.2
20220708,210300000,"sc2208",683.6,4671,683.4,683.7
20220708,210301000,"sc2208",683.5,4701,683.3,683.5
20220708,210302000,"sc2208",683.7,4713,683.6,683.7
20220708,210303000,"sc2208",683.8,4738,683.7,683.9
20220708,210304000,"sc2208",683.8,4753,683.6,683.7
20220708,210305000,"sc2208",683.7,4775,683.7,683.8
20220708,210306000,"sc2208",683.4,4846,683.3,683.5
20220708,210307000,"sc2208",683.2,4873,683.1,683.2
20220708,210308000,"sc2208",682.8,4892,682.8,683
20220708,210309000,"sc2208",683,4928,682.9,683.1
20220708,210310000,"sc2208",683.2,4948,683.2,683.3
20220708,210311000,"sc2208",683.4,5006,683.1,683.6
20220708,210312000,"sc2208",683.4,5013,683.3,683.5
20220708,210313000,"sc2208",683.6,5034,683.4,683.7
20220708,210314000,"sc2208",683.4,5047,683.4,683.5
20220708,210315000,"sc2208",683.5,5054,683.5,683.6
20220708,210316000,"sc2208",683.6,5076,683.4,683.6
20220708,210317000,"sc2208",683.6,5099,683.6,683.7
20220708,210318000,"sc2208",683.4,5139,683.3,683.5
20220708,210319000,"sc2208",683.4,5161,683.2,683.4
20220708,210320000,"sc2208",683.4,5174,683.2,683.4
20220708,210321000,"sc2208",683.3,5207,683,683.3
20220708,210322000,"sc2208",683.5,5222,683.5,683.6
20220708,210323000,"sc2208",683.6,5247,683.5,683.6
20220708,210324000,"sc2208",683.8,5270,683.6,683.8
20220708,210325000,"sc2208",683.4,5301,683.4,683.6
20220708,210326000,"sc2208",683.7,5349,683.5,683.7
20220708,210327000,"sc2208",683.7,5381,683.6,683.7
20220708,210328000,"sc2208",683.7,5405,683.6,683.8
20220708,210329000,"sc2208",683.6,5416,683.5,683.7
20220708,210330000,"sc2208",683.7,5430,683.6,683.7
20220708,210331000,"sc2208",683.7,5438,683.7,683.9
20220708,210332000,"sc2208",684.1,5467,684,684.1
20220708,210333000,"sc2208",684.2,5505,684,684.2
20220708,210334000,"sc2208",683.9,5533,683.9,684
20220708,210335000,"sc2208",683.9,5539,683.9,684
20220708,210336000,"sc2208",684,5556,684,684.1
20220708,210337000,"sc2208",684,5575,683.9,684.1
20220708,210338000,"sc2208",683.8,5594,683.8,683.9
20220708,210339000,"sc2208",683.7,5625,683.7,684
20220708,210340000,"sc2208",684.2,5655,684,684.3
20220708,210341000,"sc2208",684.1,5665,684.2,684.3
20220708,210342000,"sc2208",684.2,5679,684.2,684.4
20220708,210343000,"sc2208",684.3,5705,684.3,684.4
20220708,210344000,"sc2208",684.4,5727,684.4,684.5
20220708,210345000,"sc2208",684.4,5753,684.5,684.6
20220708,210346000,"sc2208",684.5,5779,684.6,684.7
20220708,210347000,"sc2208",684.6,5787,684.6,684.7
20220708,210348000,"sc2208",684.5,5806,684.5,684.7
20220708,210349000,"sc2208",684.6,5831,684.6,684.7
20220708,210350000,"sc2208",684.7,5848,684.6,684.7
20220708,210351000,"sc2208",684.8,5873,684.6,684.8
20220708,210352000,"sc2208",684.8,5890,684.8,684.9
20220708,210353000,"sc2208",684.6,5925,684.6,684.7
20220708,210354000,"sc2208",684.5,5949,684.4,684.5
20220708,210355000,"sc2208",684.5,6000,684.5,684.6
20220708,210356000,"sc2208",684.4,6020,684.3,684.5
20220708,210357000,"sc2208",684.2,6055,684.1,684.2
20220708,210358000,"sc2208",684.2,6076,684.2,684.4
20220708,210359000,"sc2208",684.5,6092,684.4,684.6
20220708,210400000,"sc2208",684.7,6139,684.6,684.7
20220708,210401000,"sc2208",684.7,6155,684.6,684.7
20220708,210402000,"sc2208",684.7,6173,684.7,684.8
20220708,210403000,"sc2208",684.6,6193,684.5,684.8
20220708,210404000,"sc2208",684.5,6218,684.4,684.5
20220708,210405000,"sc2208",684.5,6234,684.4,684.5
20220708,210406000,"sc2208",684.4,6256,684.3,684.4
20220708,210407000,"sc2208",684.4,6272,684.3,684.4
20220708,210408000,"sc2208",684.4,6285,684.3,684.4
20220708,210409000,"sc2208",684.4,6316,684.4,684.6
20220708,210410000,"sc2208",684.7,6335,684.6,684.7
20220708,210411000,"sc2208",684.6,6367,684.6,684.7
20220708,210412000,"sc2208",684.4,6397,684.4,684.6
20220708,210413000,"sc2208",684.3,6403,684.3,684.4
20220708,210414000,"sc2208",684.7,6434,684.5,684.8
20220708,210415000,"sc2208",684.6,6447,684.5,684.8
20220708,210416000,"sc2208",684.6,6456,684.5,684.7
20220708,210417000,"sc2208",684.5,6465,684.4,684.5
20220708,210418000,"sc2208",684.5,6482,684.4,684.5
20220708,210419000,"sc2208",684.5,6513,684.4,684.6
20220708,210420000,"sc2208",684.6,6541,684.5,684.8
20220708,210421000,"sc2208",684.5,6553,684.5,684.6
20220708,210422000,"sc2208",684.5,6561,684.5,684.6
20220708,210423000,"sc2208",684.6,6607,684.5,684.8
20220708,210424000,"sc2208",684.8,6646,684.8,685
20220708,210425000,"sc2208",685.1,6704,685.1,685.2
20220708,210426000,"sc2208",685.2,6742,685.1,685.2
20220708,210427000,"sc2208",685.2,6761,685.2,685.3
20220708,210428000,"sc2208",685.4,6797,685.2,685.5
20220708,210429000,"sc2208",685.4,6815,685.5,685.6
20220708,210430000,"sc2208",685.3,6849,685.2,685.4
20220708,210431000,"sc2208",685.3,6901,685.3,685.5
20220708,210432000,"sc2208",685.1,6935,685.1,685.2
20220708,210433000,"sc2208",685.3,6977,685.2,685.4
20220708,210434000,"sc2208",685,7017,685,685.2
20220708,210435000,"sc2208",684.9,7035,684.8,684.9
20220708,210436000,"sc2208",685,7056,684.8,685
20220708,210437000,"sc2208",685,7065,684.9,685.1
20220708,210438000,"sc2208",685,7082,684.9,685
20220708,210439000,"sc2208",684.9,7104,684.9,685
20220708,210440000,"sc2208",684.7,7130,684.6,684.9
20220708,210441000,"sc2208",684.7,7143,684.7,684.8
20220708,210442000,"sc2208",684.8,7159,684.8,684.9
20220708,210443000,"sc2208",684.7,7169,684.7,684.8
20220708,210444000,"sc2208",684.7,7176,684.7,684.8
20220708,210445000,"sc2208",684.7,7187,684.6,684.7
20220708,210446000,"sc2208",684.8,7201,684.7,684.9
20220708,210447000,"sc2208",684.7,7213,684.6,684.8
20220708,210448000,"sc2208",684.9,7217,684.7,684.8
20220708,210449000,"sc2208",685.1,7236,684.9,685.2
20220708,210450000,"sc2208",685.1,7249,685.1,685.3
20220708,210451000,"sc2208",685.3,7262,685.3,685.4
20220708,210452000,"sc2208",685.3,7301,685.2,685.3
20220708,210453000,"sc2208",685.3,7313,685.1,685.3
20220708,210454000,"sc2208",685.3,7323,685.1,685.3
20220708,210455000,"sc2208",685.3,7337,685.1,685.4
20220708,210456000,"sc2208",685.3,7347,685.3,685.4
20220708,210457000,"sc2208",685.4,7362,685.5,685.6
20220708,210458000,"sc2208",685.5,7382,685.5,685.6
20220708,210459000,"sc2208",685.5,7390,685.4,685.5
20220708,210500000,"sc2208",685.1,7432,685,685.3
20220708,210501000,"sc2208",685.1,7450,685.1,685.3
20220708,210502000,"sc2208",685.2,7470,685.2,685.3
20220708,210503000,"sc2208",685.4,7486,685.4,685.5
20220708,210504000,"sc2208",685.3,7507,685.3,685.5
20220708,210505000,"sc2208",685.4,7522,685.2,685.5
20220708,210506000,"sc2208",685.3,7531,685.3,685.4
20220708,210507000,"sc2208",685.3,7544,685.1,685.3
20220708,210508000,"sc2208",685.4,7557,685.2,685.4
20220708,210509000,"sc2208",685.3,7564,685.3,685.4
20220708,210510000,"sc2208",685.4,7580,685.2,685.3
20220708,210511000,"sc2208",685.3,7590,685.2,685.3
20220708,210512000,"sc2208",685.5,7603,685.4,685.6
20220708,210513000,"sc2208",685.6,7634,685.4,685.6
20220708,210514000,"sc2208",685.9,7687,685.8,686.1
20220708,210515000,"sc2208",686.1,7732,686.3,686.5
20220708,210516000,"sc2208",686,7776,685.8,686
20220708,210517000,"sc2208",686,7803,686.1,686.3
20220708,210518000,"sc2208",686.1,7821,686,686.1
20220708,210519000,"sc2208",685.9,7854,685.8,686.1
20220708,210520000,"sc2208",686.1,7884,685.8,686.1
20220708,210521000,"sc2208",686.2,7924,686.1,686.3
20220708,210522000,"sc2208",686.1,7943,686,686.1
20220708,210523000,"sc2208",686.1,7958,686,686.2
20220708,210524000,"sc2208",686.2,7962,686.2,686.3
20220708,210525000,"sc2208",686.2,7994,686.1,686.2
20220708,210526000,"sc2208",686,8021,686,686.2
20220708,210527000,"sc2208",686.1,8042,685.8,685.9
20220708,210528000,"sc2208",685.9,8049,685.9,686
20220708,210529000,"sc2208",685.5,8092,685.5,685.7
20220708,210530000,"sc2208",685.8,8104,685.6,685.8
20220708,210531000,"sc2208",685.8,8114,685.8,685.9
20220708,210532000,"sc2208",685.9,8125,685.8,685.9
20220708,210533000,"sc2208",685.9,8133,685.8,685.9
20220708,210534000,"sc2208",685.5,8141,685.5,685.6
20220708,210535000,"sc2208",685.4,8149,685.4,685.5
20220708,210536000,"sc2208",685.6,8170,685.5,685.6
20220708,210537000,"sc2208",685.6,8197,685.5,685.6
20220708,210538000,"sc2208",685.5,8214,685.3,685.4
20220708,210539000,"sc2208",685.9,8264,685.8,685.9
20220708,210540000,"sc2208",685.7,8309,685.7,686
20220708,210541000,"sc2208",686,8322,685.9,686.1
20220708,210542000,"sc2208",685.9,8350,685.7,685.9
20220708,210543000,"sc2208",686.1,8372,686,686.2
20220708,210544000,"sc2208",685.9,8390,685.9,686
20220708,210545000,"sc2208",685.8,8418,685.6,685.8
20220708,210546000,"sc2208",685.9,8436,685.9,686
20220708,210547000,"sc2208",685.9,8451,685.8,686
20220708,210548000,"sc2208",686,8454,685.9,686
20220708,210549000,"sc2208",685.9,8462,685.9,686.1
20220708,210550000,"sc2208",686.1,8473,686,686.2
20220708,210551000,"sc2208",686.1,8478,686.1,686.2
20220708,210552000,"sc2208",686.1,8489,686,686.2
20220708,210553000,"sc2208",686.3,8514,686.3,686.4
20220708,210554000,"sc2208",685.9,8543,685.8,685.9
20220708,210555000,"sc2208",685.8,8569,685.7,685.9
20220708,210556000,"sc2208",685.7,8576,685.6,685.8
20220708,210557000,"sc2208",685.8,8581,685.6,685.8
20220708,210558000,"sc2208",685.7,8590,685.5,685.7
20220708,210559000,"sc2208",685.5,8598,685.5,685.6
20220708,210600000,"sc2208",685.2,8642,685.1,685.3
20220708,210601000,"sc2208",685.2,8662,685.1,685.2
20220708,210602000,"sc2208",685.3,8687,685.3,685.4
20220708,210603000,"sc2208",685.5,8719,685.5,685.7
20220708,210604000,"sc2208",685.6,8720,685.6,685.7
20220708,210605000,"sc2208",685.5,8728,685.5,685.6
20220708,210606000,"sc2208",685.5,8738,685.4,685.5
20220708,210607000,"sc2208",685.3,8748,685.2,685.4
20220708,210608000,"sc2208",685.3,8757,685.4,685.5
20220708,210609000,"sc2208",685.4,8766,685.3,685.5
20220708,210610000,"sc2208",685.4,8770,685.3,685.5
20220708,210611000,"sc2208",685.4,8776,685.4,685.5
20220708,210612000,"sc2208",685.5,8778,685.4,685.5
20220708,210613000,"sc2208",685.4,8788,685.3,685.5
20220708,210614000,"sc2208",685.3,8798,685.1,685.3
20220708,210615000,"sc2208",685.2,8808,685.1,685.2
20220708,210616000,"sc2208",685.1,8856,684.9,685
20220708,210617000,"sc2208",684.9,8879,684.8,685
20220708,210618000,"sc2208",685.1,8900,684.9,685.2
20220708,210619000,"sc2208",685,8915,685,685.3
20220708,210620000,"sc2208",685,8937,684.9,685.1
20220708,210621000,"sc2208",685.1,8944,685,685.1
20220708,210622000,"sc2208",685.1,8974,684.8,685.1
20220708,210623000,"sc2208",685,8979,684.8,684.9
20220708,210624000,"sc2208",684.7,8988,684.6,684.7
20220708,210625000,"sc2208",684.8,8994,684.7,684.8
20220708,210626000,"sc2208",684.6,9002,684.6,684.7
20220708,210627000,"sc2208",684.5,9035,684.2,684.5
20220708,210628000,"sc2208",684.2,9093,684.2,684.6
20220708,210629000,"sc2208",684.4,9106,684.3,684.5
20220708,210630000,"sc2208",684.3,9122,684.2,684.3
20220708,210631000,"sc2208",684.2,9133,684.2,684.3
20220708,210632000,"sc2208",684.3,9144,684.1,684.2
20220708,210633000,"sc2208",684,9165,683.9,684.1
20220708,210634000,"sc2208",684,9181,683.8,683.9
20220708,210635000,"sc2208",683.8,9213,683.7,683.8
20220708,210636000,"sc2208",683.9,9241,683.9,684.1
20220708,210637000,"sc2208",684.4,9298,684,684.5
20220708,210638000,"sc2208",684.4,9315,684.3,684.5
20220708,210639000,"sc2208",684.2,9327,684.3,684.4
20220708,210640000,"sc2208",684.3,9351,684.4,684.5
20220708,210641000,"sc2208",684.3,9364,684.3,684.5
20220708,210642000,"sc2208",684.5,9398,684.4,684.5
20220708,210643000,"sc2208",684.9,9422,684.7,684.9
20220708,210644000,"sc2208",684.7,9433,684.8,684.9
20220708,210645000,"sc2208",684.8,9451,684.7,684.9
20220708,210646000,"sc2208",684.8,9463,684.6,684.8
20220708,210647000,"sc2208",684.8,9471,684.7,684.9
20220708,210648000,"sc2208",684.8,9477,684.8,684.9
20220708,210649000,"sc2208",684.9,9484,684.9,685
20220708,210650000,"sc2208",685,9497,684.9,685
20220708,210651000,"sc2208",685,9516,685,685.1
20220708,210652000,"sc2208",685,9521,685,685.1
20220708,210653000,"sc2208",684.8,9539,684.7,684.9
20220708,210654000,"sc2208",684.7,9580,684.6,684.7
20220708,210655000,"sc2208",684.9,9608,684.8,685
20220708,210656000,"sc2208",684.9,9612,684.9,685
20220708,210657000,"sc2208",684.8,9625,684.7,684.9
20220708,210658000,"sc2208",685,9650,684.9,685.1
20220708,210659000,"sc2208",684.9,9673,684.8,685
20220708,210700000,"sc2208",684.9,9705,684.8,685.1
20220708,210701000,"sc2208",685,9708,685,685.1
20220708,210702000,"sc2208",684.9,9738,684.8,685
20220708,210703000,"sc2208",684.6,9764,684.4,684.6
20220708,210704000,"sc2208",684.7,9782,684.5,684.7
20220708,210705000,"sc2208",684.7,9801,684.7,684.8
20220708,210706000,"sc2208",684.6,9817,684.6,684.7
20220708,210707000,"sc2208",684.6,9825,684.4,684.5
20220708,210708000,"sc2208",684.5,9852,684.4,684.5
20220708,210709000,"sc2208",684.4,9870,684.3,684.5
20220708,210710000,"sc2208",684.4,9876,684.3,684.5
20220708,210711000,"sc2208",684.3,9890,684.3,684.4
20220708,210712000,"sc2208",684.1,9915,684.1,684.2
20220708,210713000,"sc2208",684.1,9919,684,684.1
