"InternalDate","Time","Exchange","Symbol","BidPrice2","BidPrice1","AskPrice1","AskPrice2"
2022-07-06,65055225,"IDEALPRO","USD.CNH",0,6.70925,6.71146,0
2022-07-06,65104934,"IDEALPRO","USD.CNH",0,6.70928,6.71146,0
2022-07-06,65111770,"IDEALPRO","USD.CNH",0,6.70952,6.71129,0
2022-07-06,65130316,"IDEALPRO","USD.CNH",0,6.70952,6.71136,0
2022-07-06,65212576,"IDEALPRO","USD.CNH",0,6.70926,6.71172,0
2022-07-06,65231726,"IDEALPRO","USD.CNH",0,6.70929,6.71172,0
2022-07-06,65243700,"IDEALPRO","USD.CNH",0,6.70932,6.71172,0
2022-07-06,65306429,"IDEALPRO","USD.CNH",0,6.70952,6.71146,0
2022-07-06,65326232,"IDEALPRO","USD.CNH",0,6.70952,6.71154,0
2022-07-06,65329860,"IDEALPRO","USD.CNH",0,6.70953,6.71154,0
2022-07-06,65330305,"IDEALPRO","USD.CNH",0,6.70953,6.7116,0
2022-07-06,65411252,"IDEALPRO","USD.CNH",0,6.70933,6.71155,0
2022-07-06,65423099,"IDEALPRO","USD.CNH",0,6.70933,6.71154,0
2022-07-06,65430464,"IDEALPRO","USD.CNH",0,6.70935,6.71154,0
2022-07-06,65500159,"IDEALPRO","USD.CNH",0,6.70938,6.71154,0
2022-07-06,65507338,"IDEALPRO","USD.CNH",0,6.70953,6.71154,0
2022-07-06,65534539,"IDEALPRO","USD.CNH",0,6.70954,6.71154,0
2022-07-06,65606224,"IDEALPRO","USD.CNH",0,6.70954,6.71134,0
2022-07-06,65624202,"IDEALPRO","USD.CNH",0,6.70954,6.71139,0
2022-07-06,65626404,"IDEALPRO","USD.CNH",0,6.70954,6.71144,0
2022-07-06,65703555,"IDEALPRO","USD.CNH",0,6.70951,6.71144,0
2022-07-06,65735285,"IDEALPRO","USD.CNH",0,6.70951,6.7115,0
2022-07-06,65753250,"IDEALPRO","USD.CNH",0,6.70951,6.71154,0
2022-07-06,65906495,"IDEALPRO","USD.CNH",0,6.70953,6.71154,0
2022-07-06,65958708,"IDEALPRO","USD.CNH",0,6.70957,6.71154,0
2022-07-06,70000477,"IDEALPRO","USD.CNH",0,6.70957,6.71153,0
2022-07-06,70002648,"IDEALPRO","USD.CNH",0,6.70957,6.71155,0
2022-07-06,70007408,"IDEALPRO","USD.CNH",0,6.70957,6.7115,0
2022-07-06,70119604,"IDEALPRO","USD.CNH",0,6.70931,6.7115,0
2022-07-06,70120272,"IDEALPRO","USD.CNH",0,6.70931,6.71159,0
2022-07-06,70123922,"IDEALPRO","USD.CNH",0,6.70928,6.71159,0
2022-07-06,70129017,"IDEALPRO","USD.CNH",0,6.70933,6.71159,0
2022-07-06,70138494,"IDEALPRO","USD.CNH",0,6.70935,6.71159,0
2022-07-06,70143584,"IDEALPRO","USD.CNH",0,6.70931,6.71159,0
2022-07-06,70151219,"IDEALPRO","USD.CNH",0,6.70952,6.71138,0
2022-07-06,70202634,"IDEALPRO","USD.CNH",0,6.70947,6.71138,0
2022-07-06,70232132,"IDEALPRO","USD.CNH",0,6.70947,6.71137,0
2022-07-06,70252047,"IDEALPRO","USD.CNH",0,6.70947,6.71138,0
2022-07-06,70256242,"IDEALPRO","USD.CNH",0,6.70947,6.71148,0
2022-07-06,70257466,"IDEALPRO","USD.CNH",0,6.70947,6.71154,0
2022-07-06,70334307,"IDEALPRO","USD.CNH",0,6.70947,6.71134,0
2022-07-06,70408314,"IDEALPRO","USD.CNH",0,6.70947,6.71145,0
2022-07-06,70409426,"IDEALPRO","USD.CNH",0,6.70947,6.71151,0
2022-07-06,70412547,"IDEALPRO","USD.CNH",0,6.70943,6.71151,0
2022-07-06,70428597,"IDEALPRO","USD.CNH",0,6.70943,6.71146,0
2022-07-06,70451828,"IDEALPRO","USD.CNH",0,6.70943,6.71136,0
2022-07-06,70506405,"IDEALPRO","USD.CNH",0,6.70946,6.71136,0
2022-07-06,70524261,"IDEALPRO","USD.CNH",0,6.70946,6.71138,0
2022-07-06,70529269,"IDEALPRO","USD.CNH",0,6.70946,6.71144,0
2022-07-06,70636154,"IDEALPRO","USD.CNH",0,6.70946,6.71146,0
2022-07-06,70645589,"IDEALPRO","USD.CNH",0,6.70946,6.71128,0
2022-07-06,70736261,"IDEALPRO","USD.CNH",0,6.7095,6.71128,0
2022-07-06,70741946,"IDEALPRO","USD.CNH",0,6.7095,6.71129,0
2022-07-06,70746219,"IDEALPRO","USD.CNH",0,6.7095,6.71132,0
2022-07-06,70751213,"IDEALPRO","USD.CNH",0,6.7095,6.71135,0
2022-07-06,70801819,"IDEALPRO","USD.CNH",0,6.7095,6.71128,0
2022-07-06,70826254,"IDEALPRO","USD.CNH",0,6.7095,6.71132,0
2022-07-06,70828401,"IDEALPRO","USD.CNH",0,6.7095,6.71137,0
2022-07-06,70848754,"IDEALPRO","USD.CNH",0,6.7095,6.71128,0
2022-07-06,70915895,"IDEALPRO","USD.CNH",0,6.7095,6.7113,0
2022-07-06,70939337,"IDEALPRO","USD.CNH",0,6.7095,6.71134,0
2022-07-06,70946224,"IDEALPRO","USD.CNH",0,6.7095,6.71136,0
2022-07-06,71015175,"IDEALPRO","USD.CNH",0,6.7095,6.7113,0
2022-07-06,71032189,"IDEALPRO","USD.CNH",0,6.7095,6.71132,0
2022-07-06,71035348,"IDEALPRO","USD.CNH",0,6.7095,6.71136,0
2022-07-06,71042424,"IDEALPRO","USD.CNH",0,6.7095,6.71135,0
2022-07-06,71103298,"IDEALPRO","USD.CNH",0,6.7095,6.71134,0
2022-07-06,71111943,"IDEALPRO","USD.CNH",0,6.7095,6.71133,0
2022-07-06,71128357,"IDEALPRO","USD.CNH",0,6.7095,6.71136,0
2022-07-06,71152350,"IDEALPRO","USD.CNH",0,6.7095,6.71134,0
2022-07-06,71205385,"IDEALPRO","USD.CNH",0,6.70947,6.71134,0
2022-07-06,71210734,"IDEALPRO","USD.CNH",0,6.70944,6.71134,0
2022-07-06,71213685,"IDEALPRO","USD.CNH",0,6.70925,6.71116,0
2022-07-06,71217086,"IDEALPRO","USD.CNH",0,6.70925,6.71114,0
2022-07-06,71257345,"IDEALPRO","USD.CNH",0,6.70925,6.7111,0
2022-07-06,71315334,"IDEALPRO","USD.CNH",0,6.70927,6.7111,0
2022-07-06,71332196,"IDEALPRO","USD.CNH",0,6.7093,6.7111,0
2022-07-06,71357581,"IDEALPRO","USD.CNH",0,6.70933,6.7111,0
2022-07-06,71402898,"IDEALPRO","USD.CNH",0,6.7093,6.7111,0
2022-07-06,71421270,"IDEALPRO","USD.CNH",0,6.7093,6.71114,0
2022-07-06,71429451,"IDEALPRO","USD.CNH",0,6.7093,6.71116,0
2022-07-06,71440670,"IDEALPRO","USD.CNH",0,6.70934,6.71116,0
2022-07-06,71522930,"IDEALPRO","USD.CNH",0,6.70934,6.71106,0
2022-07-06,71530930,"IDEALPRO","USD.CNH",0,6.70934,6.71106,0
2022-07-06,71533045,"IDEALPRO","USD.CNH",0,6.70934,6.71108,0
2022-07-06,71541826,"IDEALPRO","USD.CNH",0,6.70932,6.71116,0
2022-07-06,71701705,"IDEALPRO","USD.CNH",0,6.70928,6.71116,0
2022-07-06,71754371,"IDEALPRO","USD.CNH",0,6.70928,6.7112,0
2022-07-06,71831604,"IDEALPRO","USD.CNH",0,6.70928,6.71121,0
2022-07-06,72035294,"IDEALPRO","USD.CNH",0,6.70928,6.711,0
2022-07-06,72106309,"IDEALPRO","USD.CNH",0,6.70928,6.71104,0
2022-07-06,72202145,"IDEALPRO","USD.CNH",0,6.70919,6.71104,0
2022-07-06,72203414,"IDEALPRO","USD.CNH",0,6.70919,6.71106,0
2022-07-06,72209378,"IDEALPRO","USD.CNH",0,6.70919,6.7111,0
2022-07-06,72242894,"IDEALPRO","USD.CNH",0,6.70919,6.7111,0
2022-07-06,72342712,"IDEALPRO","USD.CNH",0,6.70919,6.7111,0
2022-07-06,72420222,"IDEALPRO","USD.CNH",0,6.70919,6.71112,0
2022-07-06,72444403,"IDEALPRO","USD.CNH",0,6.70919,6.71115,0
2022-07-06,72501017,"IDEALPRO","USD.CNH",0,6.70919,6.71138,0
2022-07-06,72509543,"IDEALPRO","USD.CNH",0,6.70914,6.71124,0
2022-07-06,72513660,"IDEALPRO","USD.CNH",0,6.70918,6.71124,0
2022-07-06,72531588,"IDEALPRO","USD.CNH",0,6.70919,6.71136,0
2022-07-06,72537952,"IDEALPRO","USD.CNH",0,6.70919,6.71128,0
2022-07-06,72553510,"IDEALPRO","USD.CNH",0,6.70918,6.71132,0
2022-07-06,72615840,"IDEALPRO","USD.CNH",0,6.70918,6.71138,0
2022-07-06,72619691,"IDEALPRO","USD.CNH",0,6.70918,6.71139,0
2022-07-06,72637639,"IDEALPRO","USD.CNH",0,6.70918,6.71137,0
2022-07-06,72638086,"IDEALPRO","USD.CNH",0,6.70918,6.71139,0
2022-07-06,72643609,"IDEALPRO","USD.CNH",0,6.70918,6.7114,0
2022-07-06,72722437,"IDEALPRO","USD.CNH",0,6.70918,6.71132,0
2022-07-06,72725695,"IDEALPRO","USD.CNH",0,6.70917,6.71132,0
2022-07-06,72744826,"IDEALPRO","USD.CNH",0,6.70917,6.71139,0
2022-07-06,72749536,"IDEALPRO","USD.CNH",0,6.70918,6.7114,0
2022-07-06,72806663,"IDEALPRO","USD.CNH",0,6.70918,6.7114,0
2022-07-06,72828761,"IDEALPRO","USD.CNH",0,6.70917,6.7114,0
2022-07-06,72850951,"IDEALPRO","USD.CNH",0,6.70917,6.71139,0
2022-07-06,72913082,"IDEALPRO","USD.CNH",0,6.70918,6.71141,0
2022-07-06,72916689,"IDEALPRO","USD.CNH",0,6.70917,6.7114,0
2022-07-06,72935467,"IDEALPRO","USD.CNH",0,6.70918,6.71141,0
2022-07-06,73001584,"IDEALPRO","USD.CNH",0,6.70917,6.7114,0
2022-07-06,73042439,"IDEALPRO","USD.CNH",0,6.70918,6.7112,0
2022-07-06,73046690,"IDEALPRO","USD.CNH",0,6.70916,6.7112,0
2022-07-06,73104713,"IDEALPRO","USD.CNH",0,6.70917,6.71119,0
2022-07-06,73118006,"IDEALPRO","USD.CNH",0,6.70917,6.71118,0
2022-07-06,73125082,"IDEALPRO","USD.CNH",0,6.70917,6.71119,0
2022-07-06,73126408,"IDEALPRO","USD.CNH",0,6.70917,6.7111,0
2022-07-06,73131782,"IDEALPRO","USD.CNH",0,6.70916,6.71114,0
2022-07-06,73139995,"IDEALPRO","USD.CNH",0,6.70916,6.71113,0
2022-07-06,73148642,"IDEALPRO","USD.CNH",0,6.70917,6.71109,0
2022-07-06,73149087,"IDEALPRO","USD.CNH",0,6.70917,6.71114,0
2022-07-06,73152691,"IDEALPRO","USD.CNH",0,6.70916,6.71114,0
2022-07-06,73203235,"IDEALPRO","USD.CNH",0,6.70916,6.71113,0
2022-07-06,73211153,"IDEALPRO","USD.CNH",0,6.70916,6.71108,0
2022-07-06,73216562,"IDEALPRO","USD.CNH",0,6.70917,6.71105,0
2022-07-06,73233363,"IDEALPRO","USD.CNH",0,6.70916,6.71102,0
2022-07-06,73243001,"IDEALPRO","USD.CNH",0,6.70916,6.71098,0
2022-07-06,73255296,"IDEALPRO","USD.CNH",0,6.70915,6.71095,0
2022-07-06,73301651,"IDEALPRO","USD.CNH",0,6.70913,6.71095,0
2022-07-06,73310130,"IDEALPRO","USD.CNH",0,6.70913,6.71094,0
2022-07-06,73311022,"IDEALPRO","USD.CNH",0,6.70913,6.71095,0
2022-07-06,73323945,"IDEALPRO","USD.CNH",0,6.70913,6.71094,0
2022-07-06,73426547,"IDEALPRO","USD.CNH",0,6.70906,6.71094,0
2022-07-06,73522544,"IDEALPRO","USD.CNH",0,6.70906,6.71092,0
2022-07-06,73528720,"IDEALPRO","USD.CNH",0,6.70908,6.71092,0
2022-07-06,73532949,"IDEALPRO","USD.CNH",0,6.70908,6.71091,0
2022-07-06,73544942,"IDEALPRO","USD.CNH",0,6.70907,6.71098,0
2022-07-06,73549608,"IDEALPRO","USD.CNH",0,6.70909,6.71098,0
2022-07-06,73606989,"IDEALPRO","USD.CNH",0,6.70909,6.71103,0
2022-07-06,73629444,"IDEALPRO","USD.CNH",0,6.70909,6.71105,0
2022-07-06,73651545,"IDEALPRO","USD.CNH",0,6.70909,6.71106,0
2022-07-06,73713811,"IDEALPRO","USD.CNH",0,6.70909,6.71082,0
2022-07-06,73714034,"IDEALPRO","USD.CNH",0,6.70906,6.71082,0
2022-07-06,73723206,"IDEALPRO","USD.CNH",0,6.70989,6.71133,0
2022-07-06,73726811,"IDEALPRO","USD.CNH",0,6.70989,6.71133,0
2022-07-06,73727032,"IDEALPRO","USD.CNH",0,6.70989,6.71134,0
2022-07-06,73729858,"IDEALPRO","USD.CNH",0,6.70989,6.71134,0
2022-07-06,73731238,"IDEALPRO","USD.CNH",0,6.70989,6.71133,0
2022-07-06,73733018,"IDEALPRO","USD.CNH",0,6.70989,6.71134,0
2022-07-06,73736823,"IDEALPRO","USD.CNH",0,6.70984,6.71134,0
2022-07-06,73742054,"IDEALPRO","USD.CNH",0,6.70984,6.71133,0
2022-07-06,73743378,"IDEALPRO","USD.CNH",0,6.70984,6.71134,0
2022-07-06,73753038,"IDEALPRO","USD.CNH",0,6.70984,6.71133,0
2022-07-06,73758145,"IDEALPRO","USD.CNH",0,6.70984,6.71134,0
2022-07-06,73759036,"IDEALPRO","USD.CNH",0,6.70984,6.71133,0
2022-07-06,73803333,"IDEALPRO","USD.CNH",0,6.70984,6.71125,0
2022-07-06,73809889,"IDEALPRO","USD.CNH",0,6.70989,6.71125,0
2022-07-06,73819854,"IDEALPRO","USD.CNH",0,6.70984,6.71125,0
2022-07-06,73823404,"IDEALPRO","USD.CNH",0,6.70992,6.71128,0
2022-07-06,73827120,"IDEALPRO","USD.CNH",0,6.70992,6.71127,0
2022-07-06,73845509,"IDEALPRO","USD.CNH",0,6.70991,6.71127,0
2022-07-06,73903373,"IDEALPRO","USD.CNH",0,6.70991,6.71128,0
2022-07-06,73913555,"IDEALPRO","USD.CNH",0,6.70999,6.71132,0
2022-07-06,73916693,"IDEALPRO","USD.CNH",0,6.71004,6.71132,0
2022-07-06,73927419,"IDEALPRO","USD.CNH",0,6.71045,6.7115,0
2022-07-06,73936488,"IDEALPRO","USD.CNH",0,6.71045,6.71152,0
2022-07-06,73940949,"IDEALPRO","USD.CNH",0,6.70951,6.71103,0
2022-07-06,73942063,"IDEALPRO","USD.CNH",0,6.70946,6.71103,0
2022-07-06,73948615,"IDEALPRO","USD.CNH",0,6.70948,6.71103,0
2022-07-06,74006642,"IDEALPRO","USD.CNH",0,6.70947,6.71103,0
2022-07-06,74027720,"IDEALPRO","USD.CNH",0,6.70944,6.71103,0
2022-07-06,74035932,"IDEALPRO","USD.CNH",0,6.70945,6.71103,0
2022-07-06,74046349,"IDEALPRO","USD.CNH",0,6.70944,6.71103,0
2022-07-06,74056688,"IDEALPRO","USD.CNH",0,6.70937,6.71103,0
2022-07-06,74122560,"IDEALPRO","USD.CNH",0,6.70934,6.71103,0
2022-07-06,74124905,"IDEALPRO","USD.CNH",0,6.70933,6.71103,0
2022-07-06,74127581,"IDEALPRO","USD.CNH",0,6.70933,6.71103,0
2022-07-06,74137387,"IDEALPRO","USD.CNH",0,6.70933,6.71103,0
2022-07-06,74143608,"IDEALPRO","USD.CNH",0,6.70933,6.71103,0
2022-07-06,74208660,"IDEALPRO","USD.CNH",0,6.71049,6.71151,0
2022-07-06,74216516,"IDEALPRO","USD.CNH",0,6.70944,6.71102,0
2022-07-06,74219554,"IDEALPRO","USD.CNH",0,6.7094,6.71102,0
2022-07-06,74223082,"IDEALPRO","USD.CNH",0,6.70932,6.71102,0
2022-07-06,74225909,"IDEALPRO","USD.CNH",0,6.70944,6.711,0
2022-07-06,74229135,"IDEALPRO","USD.CNH",0,6.70937,6.711,0
2022-07-06,74248913,"IDEALPRO","USD.CNH",0,6.70933,6.711,0
2022-07-06,74304283,"IDEALPRO","USD.CNH",0,6.70933,6.71099,0
2022-07-06,74306396,"IDEALPRO","USD.CNH",0,6.70943,6.71101,0
2022-07-06,74319274,"IDEALPRO","USD.CNH",0,6.70933,6.71104,0
2022-07-06,74345097,"IDEALPRO","USD.CNH",0,6.70938,6.711,0
2022-07-06,74403678,"IDEALPRO","USD.CNH",0,6.70933,6.711,0
2022-07-06,74404345,"IDEALPRO","USD.CNH",0,6.70933,6.71099,0
2022-07-06,74406448,"IDEALPRO","USD.CNH",0,6.70936,6.71101,0
2022-07-06,74415971,"IDEALPRO","USD.CNH",0,6.70933,6.71101,0
2022-07-06,74422713,"IDEALPRO","USD.CNH",0,6.70933,6.71105,0
2022-07-06,74431893,"IDEALPRO","USD.CNH",0,6.70948,6.71105,0
2022-07-06,74433900,"IDEALPRO","USD.CNH",0,6.70949,6.71105,0
2022-07-06,74435079,"IDEALPRO","USD.CNH",0,6.70933,6.71105,0
2022-07-06,74455706,"IDEALPRO","USD.CNH",0,6.70943,6.71105,0
2022-07-06,74457398,"IDEALPRO","USD.CNH",0,6.70943,6.71102,0
2022-07-06,74500335,"IDEALPRO","USD.CNH",0,6.70933,6.71103,0
2022-07-06,74536876,"IDEALPRO","USD.CNH",0,6.70944,6.71103,0
2022-07-06,74603669,"IDEALPRO","USD.CNH",0,6.70961,6.71104,0
2022-07-06,74605954,"IDEALPRO","USD.CNH",0,6.70961,6.71103,0
2022-07-06,74607291,"IDEALPRO","USD.CNH",0,6.70954,6.71106,0
2022-07-06,74612745,"IDEALPRO","USD.CNH",0,6.70945,6.71106,0
2022-07-06,74613635,"IDEALPRO","USD.CNH",0,6.70951,6.71106,0
2022-07-06,74618053,"IDEALPRO","USD.CNH",0,6.7095,6.71106,0
2022-07-06,74628090,"IDEALPRO","USD.CNH",0,6.71094,6.71159,0
2022-07-06,74629948,"IDEALPRO","USD.CNH",0,6.71094,6.7116,0
2022-07-06,74656788,"IDEALPRO","USD.CNH",0,6.711,6.7116,0
2022-07-06,74706803,"IDEALPRO","USD.CNH",0,6.71094,6.7116,0
2022-07-06,74726924,"IDEALPRO","USD.CNH",0,6.711,6.7116,0
2022-07-06,74727147,"IDEALPRO","USD.CNH",0,6.711,6.71159,0
2022-07-06,74746785,"IDEALPRO","USD.CNH",0,6.71094,6.71159,0
2022-07-06,74756775,"IDEALPRO","USD.CNH",0,6.71094,6.71159,0
2022-07-06,74759724,"IDEALPRO","USD.CNH",0,6.71094,6.71165,0
2022-07-06,74807006,"IDEALPRO","USD.CNH",0,6.711,6.71165,0
2022-07-06,74810516,"IDEALPRO","USD.CNH",0,6.711,6.71164,0
2022-07-06,74816960,"IDEALPRO","USD.CNH",0,6.71105,6.71164,0
2022-07-06,74818895,"IDEALPRO","USD.CNH",0,6.71137,6.71238,0
2022-07-06,74819564,"IDEALPRO","USD.CNH",0,6.71146,6.7125,0
2022-07-06,74820909,"IDEALPRO","USD.CNH",0,6.7115,6.71251,0
2022-07-06,74824482,"IDEALPRO","USD.CNH",0,6.71148,6.71251,0
2022-07-06,74828609,"IDEALPRO","USD.CNH",0,6.71144,6.71251,0
2022-07-06,74833327,"IDEALPRO","USD.CNH",0,6.71144,6.71256,0
2022-07-06,74837054,"IDEALPRO","USD.CNH",0,6.71142,6.7126,0
2022-07-06,74847492,"IDEALPRO","USD.CNH",0,6.71139,6.7126,0
2022-07-06,74857361,"IDEALPRO","USD.CNH",0,6.71135,6.7126,0
2022-07-06,74909469,"IDEALPRO","USD.CNH",0,6.71125,6.7125,0
2022-07-06,74913608,"IDEALPRO","USD.CNH",0,6.7112,6.7125,0
2022-07-06,74946921,"IDEALPRO","USD.CNH",0,6.71118,6.7125,0
2022-07-06,75036851,"IDEALPRO","USD.CNH",0,6.71114,6.7125,0
2022-07-06,75101314,"IDEALPRO","USD.CNH",0,6.71114,6.71249,0
2022-07-06,75103804,"IDEALPRO","USD.CNH",0,6.7112,6.71256,0
2022-07-06,75106648,"IDEALPRO","USD.CNH",0,6.71124,6.71262,0
2022-07-06,75137601,"IDEALPRO","USD.CNH",0,6.7112,6.71262,0
2022-07-06,75201937,"IDEALPRO","USD.CNH",0,6.71123,6.71262,0
2022-07-06,75202159,"IDEALPRO","USD.CNH",0,6.7112,6.71262,0
2022-07-06,75355248,"IDEALPRO","USD.CNH",0,6.71117,6.71262,0
2022-07-06,75525828,"IDEALPRO","USD.CNH",0,6.71117,6.71276,0
2022-07-06,75531568,"IDEALPRO","USD.CNH",0,6.71113,6.71273,0
2022-07-06,75534466,"IDEALPRO","USD.CNH",0,6.71113,6.71256,0
2022-07-06,75611862,"IDEALPRO","USD.CNH",0,6.71113,6.71256,0
2022-07-06,75716570,"IDEALPRO","USD.CNH",0,6.7111,6.71261,0
2022-07-06,75719021,"IDEALPRO","USD.CNH",0,6.7111,6.71258,0
2022-07-06,75745440,"IDEALPRO","USD.CNH",0,6.7111,6.71252,0
2022-07-06,75749575,"IDEALPRO","USD.CNH",0,6.71108,6.71248,0
2022-07-06,75821868,"IDEALPRO","USD.CNH",0,6.71199,6.71297,0
2022-07-06,75822982,"IDEALPRO","USD.CNH",0,6.71197,6.71284,0
2022-07-06,75824096,"IDEALPRO","USD.CNH",0,6.71199,6.71284,0
2022-07-06,75826365,"IDEALPRO","USD.CNH",0,6.71199,6.71285,0
2022-07-06,75827926,"IDEALPRO","USD.CNH",0,6.71199,6.71285,0
2022-07-06,75829932,"IDEALPRO","USD.CNH",0,6.71064,6.71232,0
2022-07-06,75830155,"IDEALPRO","USD.CNH",0,6.71064,6.7123,0
2022-07-06,75837646,"IDEALPRO","USD.CNH",0,6.71065,6.7123,0
2022-07-06,75843960,"IDEALPRO","USD.CNH",0,6.71053,6.71224,0
2022-07-06,75844183,"IDEALPRO","USD.CNH",0,6.71045,6.71208,0
2022-07-06,75846675,"IDEALPRO","USD.CNH",0,6.71045,6.71209,0
2022-07-06,75849571,"IDEALPRO","USD.CNH",0,6.71044,6.7121,0
2022-07-06,75854705,"IDEALPRO","USD.CNH",0,6.71044,6.71213,0
2022-07-06,75901599,"IDEALPRO","USD.CNH",0,6.71043,6.71211,0
2022-07-06,75906337,"IDEALPRO","USD.CNH",0,6.71048,6.71225,0
2022-07-06,75926798,"IDEALPRO","USD.CNH",0,6.71049,6.71225,0
2022-07-06,75937267,"IDEALPRO","USD.CNH",0,6.71048,6.71225,0
2022-07-06,75939048,"IDEALPRO","USD.CNH",0,6.71048,6.71226,0
2022-07-06,75942794,"IDEALPRO","USD.CNH",0,6.70989,6.7118,0
2022-07-06,75943916,"IDEALPRO","USD.CNH",0,6.71048,6.71225,0
2022-07-06,75944980,"IDEALPRO","USD.CNH",0,6.70992,6.71181,0
2022-07-06,75945871,"IDEALPRO","USD.CNH",0,6.7105,6.71224,0
2022-07-06,75946944,"IDEALPRO","USD.CNH",0,6.70997,6.71184,0
2022-07-06,75947945,"IDEALPRO","USD.CNH",0,6.71052,6.71224,0
2022-07-06,75949971,"IDEALPRO","USD.CNH",0,6.71023,6.71208,0
2022-07-06,75950194,"IDEALPRO","USD.CNH",0,6.71052,6.71226,0
2022-07-06,75951150,"IDEALPRO","USD.CNH",0,6.71005,6.71189,0
2022-07-06,75952265,"IDEALPRO","USD.CNH",0,6.71038,6.71222,0
2022-07-06,75953604,"IDEALPRO","USD.CNH",0,6.71041,6.71225,0
2022-07-06,80000857,"IDEALPRO","USD.CNH",0,6.71146,6.71204,0
2022-07-06,80001972,"IDEALPRO","USD.CNH",0,6.71105,6.71178,0
2022-07-06,80002418,"IDEALPRO","USD.CNH",0,6.71101,6.71176,0
2022-07-06,80003756,"IDEALPRO","USD.CNH",0,6.71101,6.71175,0
2022-07-06,80005818,"IDEALPRO","USD.CNH",0,6.71105,6.71175,0
2022-07-06,80006934,"IDEALPRO","USD.CNH",0,6.71102,6.71178,0
2022-07-06,80007826,"IDEALPRO","USD.CNH",0,6.71104,6.71175,0
2022-07-06,80008940,"IDEALPRO","USD.CNH",0,6.71104,6.71175,0
2022-07-06,80009162,"IDEALPRO","USD.CNH",0,6.71106,6.71175,0
2022-07-06,80010946,"IDEALPRO","USD.CNH",0,6.71104,6.71174,0
2022-07-06,80011838,"IDEALPRO","USD.CNH",0,6.71106,6.71176,0
2022-07-06,80012953,"IDEALPRO","USD.CNH",0,6.71163,6.7123,0
2022-07-06,80013845,"IDEALPRO","USD.CNH",0,6.71158,6.71222,0
2022-07-06,80014737,"IDEALPRO","USD.CNH",0,6.7115,6.71229,0
2022-07-06,80017452,"IDEALPRO","USD.CNH",0,6.71149,6.71225,0
2022-07-06,80018565,"IDEALPRO","USD.CNH",0,6.7115,6.71225,0
2022-07-06,80019903,"IDEALPRO","USD.CNH",0,6.71151,6.71225,0
2022-07-06,80021687,"IDEALPRO","USD.CNH",0,6.71155,6.71226,0
2022-07-06,80022357,"IDEALPRO","USD.CNH",0,6.71154,6.71226,0
2022-07-06,80025963,"IDEALPRO","USD.CNH",0,6.71155,6.71226,0
2022-07-06,80029530,"IDEALPRO","USD.CNH",0,6.71177,6.71235,0
2022-07-06,80030422,"IDEALPRO","USD.CNH",0,6.7117,6.71257,0
2022-07-06,80033543,"IDEALPRO","USD.CNH",0,6.71171,6.71256,0
2022-07-06,80034435,"IDEALPRO","USD.CNH",0,6.71179,6.71256,0
2022-07-06,80036927,"IDEALPRO","USD.CNH",0,6.71181,6.71257,0
2022-07-06,80037150,"IDEALPRO","USD.CNH",0,6.71181,6.71257,0
