"InternalDate","Time","InternalTime","Exchange","Symbol","LastPrice","BidPrice1","AskPrice1"
2022-07-01,83102000,30662000,"ICEU","B2209",109.83,109.81,109.83
2022-07-01,83103000,30663000,"ICEU","B2209",109.83,109.81,109.83
2022-07-01,83104000,30664000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83105000,30665000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83106000,30666000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83107000,30667000,"ICEU","B2209",109.83,109.81,109.83
2022-07-01,83111000,30671000,"ICEU","B2209",109.83,109.81,109.83
2022-07-01,83113000,30673000,"ICEU","B2209",109.83,109.81,109.83
2022-07-01,83114000,30674000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83116000,30676000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83117000,30677000,"ICEU","B2209",109.81,109.81,109.83
2022-07-01,83119000,30679000,"ICEU","B2209",109.81,109.81,109.83
2022-07-01,83123000,30683000,"ICEU","B2209",109.81,109.81,109.83
2022-07-01,83124000,30684000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83125000,30685000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83127000,30687000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83128000,30688000,"ICEU","B2209",109.83,109.81,109.84
2022-07-01,83129000,30689000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83130000,30690000,"ICEU","B2209",109.82,109.8,109.83
2022-07-01,83131000,30691000,"ICEU","B2209",109.82,109.8,109.83
2022-07-01,83138000,30698000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83147000,30707000,"ICEU","B2209",109.83,109.81,109.84
2022-07-01,83148000,30708000,"ICEU","B2209",109.83,109.81,109.84
2022-07-01,83152000,30712000,"ICEU","B2209",109.83,109.81,109.84
2022-07-01,83154000,30714000,"ICEU","B2209",109.83,109.8,109.84
2022-07-01,83156000,30716000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83157000,30717000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83159000,30719000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83200000,30720000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83201000,30721000,"ICEU","B2209",109.83,109.8,109.83
2022-07-01,83202000,30722000,"ICEU","B2209",109.78,109.76,109.79
2022-07-01,83203000,30723000,"ICEU","B2209",109.78,109.76,109.79
2022-07-01,83204000,30724000,"ICEU","B2209",109.78,109.75,109.78
2022-07-01,83205000,30725000,"ICEU","B2209",109.78,109.75,109.77
2022-07-01,83206000,30726000,"ICEU","B2209",109.77,109.75,109.78
2022-07-01,83209000,30729000,"ICEU","B2209",109.77,109.75,109.78
2022-07-01,83210000,30730000,"ICEU","B2209",109.77,109.75,109.78
2022-07-01,83211000,30731000,"ICEU","B2209",109.77,109.75,109.78
2022-07-01,83214000,30734000,"ICEU","B2209",109.76,109.75,109.78
2022-07-01,83215000,30735000,"ICEU","B2209",109.76,109.75,109.78
2022-07-01,83216000,30736000,"ICEU","B2209",109.76,109.75,109.78
2022-07-01,83218000,30738000,"ICEU","B2209",109.76,109.75,109.78
2022-07-01,83219000,30739000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83220000,30740000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83221000,30741000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83223000,30743000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83224000,30744000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83225000,30745000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83226000,30746000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83227000,30747000,"ICEU","B2209",109.76,109.76,109.78
2022-07-01,83230000,30750000,"ICEU","B2209",109.78,109.77,109.8
2022-07-01,83232000,30752000,"ICEU","B2209",109.78,109.78,109.8
2022-07-01,83233000,30753000,"ICEU","B2209",109.78,109.78,109.8
2022-07-01,83234000,30754000,"ICEU","B2209",109.78,109.78,109.8
2022-07-01,83239000,30759000,"ICEU","B2209",109.78,109.78,109.8
2022-07-01,83241000,30761000,"ICEU","B2209",109.78,109.78,109.8
2022-07-01,83242000,30762000,"ICEU","B2209",109.78,109.78,109.79
2022-07-01,83244000,30764000,"ICEU","B2209",109.78,109.77,109.8
2022-07-01,83245000,30765000,"ICEU","B2209",109.8,109.82,109.84
2022-07-01,83246000,30766000,"ICEU","B2209",109.8,109.81,109.84
2022-07-01,83247000,30767000,"ICEU","B2209",109.8,109.81,109.84
2022-07-01,83248000,30768000,"ICEU","B2209",109.8,109.82,109.84
2022-07-01,83249000,30769000,"ICEU","B2209",109.8,109.82,109.84
2022-07-01,83250000,30770000,"ICEU","B2209",109.8,109.81,109.84
2022-07-01,83253000,30773000,"ICEU","B2209",109.8,109.81,109.84
2022-07-01,83256000,30776000,"ICEU","B2209",109.8,109.82,109.84
2022-07-01,83300000,30780000,"ICEU","B2209",109.8,109.81,109.84
2022-07-01,83301000,30781000,"ICEU","B2209",109.8,109.81,109.84
2022-07-01,83302000,30782000,"ICEU","B2209",109.8,109.82,109.84
2022-07-01,83303000,30783000,"ICEU","B2209",109.8,109.81,109.84
2022-07-01,83304000,30784000,"ICEU","B2209",109.81,109.8,109.82
2022-07-01,83305000,30785000,"ICEU","B2209",109.81,109.8,109.82
2022-07-01,83306000,30786000,"ICEU","B2209",109.83,109.83,109.84
2022-07-01,83307000,30787000,"ICEU","B2209",109.83,109.83,109.84
2022-07-01,83308000,30788000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83309000,30789000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83310000,30790000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83312000,30792000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83313000,30793000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83314000,30794000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83315000,30795000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83316000,30796000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83317000,30797000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83321000,30801000,"ICEU","B2209",109.84,109.83,109.86
2022-07-01,83322000,30802000,"ICEU","B2209",109.84,109.84,109.86
2022-07-01,83327000,30807000,"ICEU","B2209",109.84,109.83,109.86
2022-07-01,83329000,30809000,"ICEU","B2209",109.84,109.82,109.85
2022-07-01,83330000,30810000,"ICEU","B2209",109.84,109.82,109.85
2022-07-01,83331000,30811000,"ICEU","B2209",109.84,109.82,109.85
2022-07-01,83332000,30812000,"ICEU","B2209",109.84,109.84,109.87
2022-07-01,83341000,30821000,"ICEU","B2209",109.84,109.84,109.87
2022-07-01,83342000,30822000,"ICEU","B2209",109.84,109.87,109.9
2022-07-01,83343000,30823000,"ICEU","B2209",109.84,109.86,109.89
2022-07-01,83344000,30824000,"ICEU","B2209",109.84,109.87,109.89
2022-07-01,83345000,30825000,"ICEU","B2209",109.84,109.87,109.89
2022-07-01,83346000,30826000,"ICEU","B2209",109.84,109.87,109.89
2022-07-01,83347000,30827000,"ICEU","B2209",109.87,109.86,109.89
2022-07-01,83348000,30828000,"ICEU","B2209",109.87,109.86,109.89
2022-07-01,83349000,30829000,"ICEU","B2209",109.87,109.86,109.89
2022-07-01,83351000,30831000,"ICEU","B2209",109.87,109.86,109.89
2022-07-01,83352000,30832000,"ICEU","B2209",109.87,109.85,109.88
2022-07-01,83354000,30834000,"ICEU","B2209",109.87,109.85,109.88
2022-07-01,83355000,30835000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83356000,30836000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83401000,30841000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83402000,30842000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83403000,30843000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83404000,30844000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83406000,30846000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83407000,30847000,"ICEU","B2209",109.88,109.89,109.92
2022-07-01,83408000,30848000,"ICEU","B2209",109.88,109.89,109.92
2022-07-01,83410000,30850000,"ICEU","B2209",109.88,109.88,109.91
2022-07-01,83412000,30852000,"ICEU","B2209",109.88,109.88,109.91
2022-07-01,83413000,30853000,"ICEU","B2209",109.88,109.88,109.91
2022-07-01,83414000,30854000,"ICEU","B2209",109.88,109.88,109.91
2022-07-01,83417000,30857000,"ICEU","B2209",109.88,109.88,109.91
2022-07-01,83418000,30858000,"ICEU","B2209",109.88,109.9,109.93
2022-07-01,83419000,30859000,"ICEU","B2209",109.88,109.9,109.93
2022-07-01,83420000,30860000,"ICEU","B2209",109.88,109.9,109.93
2022-07-01,83421000,30861000,"ICEU","B2209",109.88,109.9,109.93
2022-07-01,83423000,30863000,"ICEU","B2209",109.88,109.9,109.93
2022-07-01,83424000,30864000,"ICEU","B2209",109.88,109.91,109.93
2022-07-01,83425000,30865000,"ICEU","B2209",109.88,109.91,109.93
2022-07-01,83426000,30866000,"ICEU","B2209",109.88,109.91,109.93
2022-07-01,83427000,30867000,"ICEU","B2209",109.88,109.91,109.93
2022-07-01,83436000,30876000,"ICEU","B2209",109.88,109.91,109.94
2022-07-01,83443000,30883000,"ICEU","B2209",109.88,109.91,109.94
2022-07-01,83445000,30885000,"ICEU","B2209",109.88,109.91,109.94
2022-07-01,83446000,30886000,"ICEU","B2209",109.88,109.91,109.94
2022-07-01,83448000,30888000,"ICEU","B2209",109.88,109.91,109.94
2022-07-01,83450000,30890000,"ICEU","B2209",109.88,109.92,109.96
2022-07-01,83453000,30893000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83455000,30895000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83456000,30896000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83500000,30900000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83501000,30901000,"ICEU","B2209",109.88,109.93,109.95
2022-07-01,83502000,30902000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83511000,30911000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83512000,30912000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83513000,30913000,"ICEU","B2209",109.88,109.92,109.95
2022-07-01,83514000,30914000,"ICEU","B2209",109.88,109.93,109.95
2022-07-01,83515000,30915000,"ICEU","B2209",109.88,109.93,109.95
2022-07-01,83516000,30916000,"ICEU","B2209",109.88,109.93,109.95
2022-07-01,83518000,30918000,"ICEU","B2209",109.88,109.93,109.95
2022-07-01,83519000,30919000,"ICEU","B2209",109.88,109.93,109.95
2022-07-01,83522000,30922000,"ICEU","B2209",109.88,109.93,109.96
2022-07-01,83523000,30923000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83524000,30924000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83525000,30925000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83528000,30928000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83529000,30929000,"ICEU","B2209",109.95,109.94,109.97
2022-07-01,83531000,30931000,"ICEU","B2209",109.95,109.94,109.97
2022-07-01,83533000,30933000,"ICEU","B2209",109.95,109.94,109.97
2022-07-01,83534000,30934000,"ICEU","B2209",109.95,109.94,109.97
2022-07-01,83536000,30936000,"ICEU","B2209",109.95,109.94,109.97
2022-07-01,83540000,30940000,"ICEU","B2209",109.95,109.94,109.97
2022-07-01,83541000,30941000,"ICEU","B2209",109.95,109.95,109.97
2022-07-01,83542000,30942000,"ICEU","B2209",109.95,109.95,109.97
2022-07-01,83545000,30945000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83546000,30946000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83547000,30947000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83548000,30948000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83549000,30949000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83550000,30950000,"ICEU","B2209",109.95,109.95,109.97
2022-07-01,83553000,30953000,"ICEU","B2209",109.98,109.96,109.99
2022-07-01,83554000,30954000,"ICEU","B2209",109.98,109.97,109.99
2022-07-01,83556000,30956000,"ICEU","B2209",109.98,109.96,109.99
2022-07-01,83557000,30957000,"ICEU","B2209",109.98,109.96,109.99
2022-07-01,83558000,30958000,"ICEU","B2209",109.98,109.97,109.99
2022-07-01,83559000,30959000,"ICEU","B2209",109.98,109.97,109.99
2022-07-01,83600000,30960000,"ICEU","B2209",109.97,109.96,109.98
2022-07-01,83601000,30961000,"ICEU","B2209",109.97,109.96,109.98
2022-07-01,83602000,30962000,"ICEU","B2209",109.96,109.94,109.97
2022-07-01,83603000,30963000,"ICEU","B2209",109.96,109.94,109.97
2022-07-01,83604000,30964000,"ICEU","B2209",109.96,109.92,109.95
2022-07-01,83605000,30965000,"ICEU","B2209",109.96,109.93,109.95
2022-07-01,83609000,30969000,"ICEU","B2209",109.96,109.93,109.95
2022-07-01,83610000,30970000,"ICEU","B2209",109.96,109.93,109.95
2022-07-01,83616000,30976000,"ICEU","B2209",109.96,109.93,109.95
2022-07-01,83620000,30980000,"ICEU","B2209",109.96,109.93,109.95
2022-07-01,83621000,30981000,"ICEU","B2209",109.96,109.93,109.95
2022-07-01,83623000,30983000,"ICEU","B2209",109.96,109.93,109.95
2022-07-01,83629000,30989000,"ICEU","B2209",109.95,109.96,109.98
2022-07-01,83632000,30992000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83633000,30993000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83638000,30998000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83639000,30999000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83640000,31000000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83641000,31001000,"ICEU","B2209",109.95,109.95,109.98
2022-07-01,83642000,31002000,"ICEU","B2209",109.95,109.93,109.96
2022-07-01,83643000,31003000,"ICEU","B2209",109.95,109.94,109.96
2022-07-01,83644000,31004000,"ICEU","B2209",109.95,109.94,109.96
2022-07-01,83647000,31007000,"ICEU","B2209",109.95,109.93,109.96
2022-07-01,83648000,31008000,"ICEU","B2209",109.95,109.93,109.95
2022-07-01,83649000,31009000,"ICEU","B2209",109.95,109.93,109.95
2022-07-01,83650000,31010000,"ICEU","B2209",109.95,109.93,109.95
2022-07-01,83652000,31012000,"ICEU","B2209",109.95,109.93,109.95
2022-07-01,83653000,31013000,"ICEU","B2209",109.95,109.92,109.94
2022-07-01,83654000,31014000,"ICEU","B2209",109.95,109.92,109.94
2022-07-01,83659000,31019000,"ICEU","B2209",109.95,109.91,109.94
2022-07-01,83700000,31020000,"ICEU","B2209",109.95,109.92,109.94
2022-07-01,83701000,31021000,"ICEU","B2209",109.95,109.92,109.94
2022-07-01,83702000,31022000,"ICEU","B2209",109.95,109.91,109.94
2022-07-01,83703000,31023000,"ICEU","B2209",109.95,109.9,109.93
2022-07-01,83706000,31026000,"ICEU","B2209",109.95,109.9,109.93
2022-07-01,83707000,31027000,"ICEU","B2209",109.95,109.9,109.93
2022-07-01,83708000,31028000,"ICEU","B2209",109.95,109.91,109.93
2022-07-01,83709000,31029000,"ICEU","B2209",109.95,109.91,109.93
2022-07-01,83710000,31030000,"ICEU","B2209",109.95,109.91,109.93
2022-07-01,83711000,31031000,"ICEU","B2209",109.95,109.91,109.93
2022-07-01,83712000,31032000,"ICEU","B2209",109.9,109.87,109.9
2022-07-01,83713000,31033000,"ICEU","B2209",109.9,109.88,109.9
2022-07-01,83714000,31034000,"ICEU","B2209",109.9,109.88,109.9
2022-07-01,83715000,31035000,"ICEU","B2209",109.9,109.88,109.9
2022-07-01,83717000,31037000,"ICEU","B2209",109.9,109.87,109.9
2022-07-01,83718000,31038000,"ICEU","B2209",109.9,109.87,109.9
2022-07-01,83719000,31039000,"ICEU","B2209",109.9,109.87,109.9
2022-07-01,83720000,31040000,"ICEU","B2209",109.9,109.88,109.9
2022-07-01,83721000,31041000,"ICEU","B2209",109.9,109.88,109.9
2022-07-01,83722000,31042000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83726000,31046000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83727000,31047000,"ICEU","B2209",109.9,109.88,109.89
2022-07-01,83728000,31048000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83730000,31050000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83733000,31053000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83734000,31054000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83736000,31056000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83737000,31057000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83738000,31058000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83741000,31061000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83744000,31064000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83745000,31065000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83746000,31066000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83747000,31067000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83750000,31070000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83751000,31071000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83754000,31074000,"ICEU","B2209",109.9,109.87,109.89
2022-07-01,83755000,31075000,"ICEU","B2209",109.87,109.87,109.89
2022-07-01,83758000,31078000,"ICEU","B2209",109.87,109.87,109.89
2022-07-01,83759000,31079000,"ICEU","B2209",109.87,109.87,109.89
2022-07-01,83802000,31082000,"ICEU","B2209",109.87,109.87,109.89
2022-07-01,83804000,31084000,"ICEU","B2209",109.89,109.87,109.89
2022-07-01,83805000,31085000,"ICEU","B2209",109.89,109.88,109.89
2022-07-01,83807000,31087000,"ICEU","B2209",109.89,109.87,109.89
2022-07-01,83808000,31088000,"ICEU","B2209",109.87,109.85,109.88
2022-07-01,83809000,31089000,"ICEU","B2209",109.87,109.85,109.88
2022-07-01,83815000,31095000,"ICEU","B2209",109.87,109.86,109.88
2022-07-01,83816000,31096000,"ICEU","B2209",109.85,109.83,109.86
2022-07-01,83817000,31097000,"ICEU","B2209",109.86,109.84,109.87
2022-07-01,83818000,31098000,"ICEU","B2209",109.86,109.85,109.88
2022-07-01,83819000,31099000,"ICEU","B2209",109.86,109.85,109.88
2022-07-01,83820000,31100000,"ICEU","B2209",109.86,109.85,109.88
2022-07-01,83822000,31102000,"ICEU","B2209",109.86,109.85,109.88
2022-07-01,83823000,31103000,"ICEU","B2209",109.86,109.85,109.88
2022-07-01,83824000,31104000,"ICEU","B2209",109.86,109.84,109.87
2022-07-01,83825000,31105000,"ICEU","B2209",109.86,109.84,109.85
2022-07-01,83826000,31106000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83827000,31107000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83828000,31108000,"ICEU","B2209",109.83,109.82,109.84
2022-07-01,83829000,31109000,"ICEU","B2209",109.82,109.82,109.84
2022-07-01,83830000,31110000,"ICEU","B2209",109.82,109.82,109.84
2022-07-01,83831000,31111000,"ICEU","B2209",109.84,109.83,109.86
2022-07-01,83833000,31113000,"ICEU","B2209",109.84,109.83,109.86
2022-07-01,83835000,31115000,"ICEU","B2209",109.84,109.83,109.84
2022-07-01,83836000,31116000,"ICEU","B2209",109.84,109.81,109.83
2022-07-01,83837000,31117000,"ICEU","B2209",109.84,109.81,109.83
2022-07-01,83839000,31119000,"ICEU","B2209",109.84,109.8,109.84
2022-07-01,83840000,31120000,"ICEU","B2209",109.84,109.8,109.84
2022-07-01,83841000,31121000,"ICEU","B2209",109.84,109.8,109.83
2022-07-01,83842000,31122000,"ICEU","B2209",109.84,109.8,109.83
2022-07-01,83843000,31123000,"ICEU","B2209",109.84,109.8,109.83
2022-07-01,83844000,31124000,"ICEU","B2209",109.81,109.79,109.82
2022-07-01,83845000,31125000,"ICEU","B2209",109.81,109.81,109.84
2022-07-01,83846000,31126000,"ICEU","B2209",109.81,109.8,109.84
2022-07-01,83847000,31127000,"ICEU","B2209",109.81,109.81,109.84
2022-07-01,83848000,31128000,"ICEU","B2209",109.81,109.8,109.84
2022-07-01,83849000,31129000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83850000,31130000,"ICEU","B2209",109.81,109.81,109.83
2022-07-01,83855000,31135000,"ICEU","B2209",109.81,109.81,109.83
2022-07-01,83856000,31136000,"ICEU","B2209",109.81,109.81,109.83
2022-07-01,83857000,31137000,"ICEU","B2209",109.81,109.81,109.83
2022-07-01,83900000,31140000,"ICEU","B2209",109.81,109.8,109.82
2022-07-01,83901000,31141000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83902000,31142000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83903000,31143000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83904000,31144000,"ICEU","B2209",109.81,109.8,109.84
2022-07-01,83905000,31145000,"ICEU","B2209",109.81,109.81,109.84
2022-07-01,83906000,31146000,"ICEU","B2209",109.81,109.81,109.84
2022-07-01,83907000,31147000,"ICEU","B2209",109.81,109.81,109.84
2022-07-01,83908000,31148000,"ICEU","B2209",109.81,109.81,109.84
2022-07-01,83909000,31149000,"ICEU","B2209",109.81,109.81,109.84
2022-07-01,83911000,31151000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83913000,31153000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83914000,31154000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83916000,31156000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83918000,31158000,"ICEU","B2209",109.81,109.8,109.83
2022-07-01,83919000,31159000,"ICEU","B2209",109.81,109.8,109.81
2022-07-01,83923000,31163000,"ICEU","B2209",109.8,109.78,109.8
2022-07-01,83927000,31167000,"ICEU","B2209",109.8,109.79,109.82
2022-07-01,83929000,31169000,"ICEU","B2209",109.8,109.79,109.82
2022-07-01,83930000,31170000,"ICEU","B2209",109.8,109.79,109.81
2022-07-01,83935000,31175000,"ICEU","B2209",109.79,109.78,109.82
2022-07-01,83938000,31178000,"ICEU","B2209",109.79,109.78,109.82
2022-07-01,83940000,31180000,"ICEU","B2209",109.79,109.78,109.82
2022-07-01,83941000,31181000,"ICEU","B2209",109.79,109.78,109.82
2022-07-01,83945000,31185000,"ICEU","B2209",109.79,109.78,109.82
2022-07-01,83948000,31188000,"ICEU","B2209",109.79,109.78,109.81
2022-07-01,83951000,31191000,"ICEU","B2209",109.79,109.78,109.81
2022-07-01,83953000,31193000,"ICEU","B2209",109.79,109.78,109.8
2022-07-01,83954000,31194000,"ICEU","B2209",109.79,109.78,109.81
2022-07-01,83955000,31195000,"ICEU","B2209",109.77,109.77,109.8
2022-07-01,83956000,31196000,"ICEU","B2209",109.81,109.79,109.82
2022-07-01,83957000,31197000,"ICEU","B2209",109.81,109.79,109.82
2022-07-01,83958000,31198000,"ICEU","B2209",109.81,109.79,109.82
2022-07-01,8.4e+07,31200000,"ICEU","B2209",109.81,109.79,109.81
2022-07-01,84001000,31201000,"ICEU","B2209",109.81,109.77,109.8
2022-07-01,84002000,31202000,"ICEU","B2209",109.81,109.77,109.8
2022-07-01,84003000,31203000,"ICEU","B2209",109.81,109.77,109.8
2022-07-01,84005000,31205000,"ICEU","B2209",109.81,109.77,109.79
2022-07-01,84006000,31206000,"ICEU","B2209",109.81,109.78,109.79
2022-07-01,84008000,31208000,"ICEU","B2209",109.81,109.78,109.8
2022-07-01,84009000,31209000,"ICEU","B2209",109.81,109.78,109.81
2022-07-01,84010000,31210000,"ICEU","B2209",109.81,109.78,109.8
2022-07-01,84011000,31211000,"ICEU","B2209",109.81,109.78,109.8
2022-07-01,84012000,31212000,"ICEU","B2209",109.81,109.78,109.8
2022-07-01,84013000,31213000,"ICEU","B2209",109.81,109.78,109.81
2022-07-01,84014000,31214000,"ICEU","B2209",109.81,109.78,109.8
2022-07-01,84015000,31215000,"ICEU","B2209",109.81,109.78,109.8
2022-07-01,84016000,31216000,"ICEU","B2209",109.78,109.76,109.79
2022-07-01,84017000,31217000,"ICEU","B2209",109.78,109.76,109.79
2022-07-01,84019000,31219000,"ICEU","B2209",109.78,109.76,109.78
2022-07-01,84020000,31220000,"ICEU","B2209",109.78,109.75,109.78
2022-07-01,84023000,31223000,"ICEU","B2209",109.78,109.76,109.78
2022-07-01,84030000,31230000,"ICEU","B2209",109.78,109.82,109.85
2022-07-01,84031000,31231000,"ICEU","B2209",109.78,109.82,109.85
2022-07-01,84032000,31232000,"ICEU","B2209",109.78,109.82,109.85
2022-07-01,84033000,31233000,"ICEU","B2209",109.78,109.82,109.85
2022-07-01,84034000,31234000,"ICEU","B2209",109.78,109.81,109.84
2022-07-01,84035000,31235000,"ICEU","B2209",109.78,109.82,109.84
2022-07-01,84036000,31236000,"ICEU","B2209",109.78,109.81,109.84
2022-07-01,84037000,31237000,"ICEU","B2209",109.82,109.81,109.84
2022-07-01,84038000,31238000,"ICEU","B2209",109.82,109.8,109.82
2022-07-01,84041000,31241000,"ICEU","B2209",109.82,109.81,109.84
2022-07-01,84042000,31242000,"ICEU","B2209",109.82,109.81,109.83
2022-07-01,84043000,31243000,"ICEU","B2209",109.82,109.81,109.83
2022-07-01,84044000,31244000,"ICEU","B2209",109.82,109.83,109.85
2022-07-01,84045000,31245000,"ICEU","B2209",109.82,109.83,109.86
2022-07-01,84046000,31246000,"ICEU","B2209",109.82,109.83,109.86
