"InternalDate","Time","InternalTime","Exchange","Symbol","LastPrice","BidPrice1","AskPrice1"
2022-07-04,83115000,30675000,"ICEU","B2209",111.2,111.24,111.26
2022-07-04,83116000,30676000,"ICEU","B2209",111.2,111.24,111.26
2022-07-04,83117000,30677000,"ICEU","B2209",111.2,111.24,111.26
2022-07-04,83119000,30679000,"ICEU","B2209",111.2,111.24,111.26
2022-07-04,83120000,30680000,"ICEU","B2209",111.2,111.24,111.26
2022-07-04,83126000,30686000,"ICEU","B2209",111.2,111.23,111.26
2022-07-04,83127000,30687000,"ICEU","B2209",111.2,111.23,111.26
2022-07-04,83129000,30689000,"ICEU","B2209",111.2,111.23,111.26
2022-07-04,83130000,30690000,"ICEU","B2209",111.23,111.23,111.26
2022-07-04,83133000,30693000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83136000,30696000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83137000,30697000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83138000,30698000,"ICEU","B2209",111.21,111.2,111.23
2022-07-04,83141000,30701000,"ICEU","B2209",111.21,111.2,111.23
2022-07-04,83143000,30703000,"ICEU","B2209",111.21,111.2,111.23
2022-07-04,83145000,30705000,"ICEU","B2209",111.21,111.2,111.23
2022-07-04,83148000,30708000,"ICEU","B2209",111.21,111.2,111.23
2022-07-04,83149000,30709000,"ICEU","B2209",111.21,111.2,111.23
2022-07-04,83150000,30710000,"ICEU","B2209",111.2,111.18,111.21
2022-07-04,83151000,30711000,"ICEU","B2209",111.2,111.17,111.2
2022-07-04,83152000,30712000,"ICEU","B2209",111.2,111.16,111.2
2022-07-04,83154000,30714000,"ICEU","B2209",111.2,111.16,111.2
2022-07-04,83155000,30715000,"ICEU","B2209",111.2,111.16,111.2
2022-07-04,83159000,30719000,"ICEU","B2209",111.16,111.15,111.19
2022-07-04,83200000,30720000,"ICEU","B2209",111.16,111.15,111.19
2022-07-04,83201000,30721000,"ICEU","B2209",111.16,111.15,111.19
2022-07-04,83202000,30722000,"ICEU","B2209",111.16,111.15,111.19
2022-07-04,83204000,30724000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83205000,30725000,"ICEU","B2209",111.19,111.17,111.21
2022-07-04,83206000,30726000,"ICEU","B2209",111.19,111.16,111.2
2022-07-04,83207000,30727000,"ICEU","B2209",111.19,111.16,111.2
2022-07-04,83208000,30728000,"ICEU","B2209",111.19,111.16,111.2
2022-07-04,83209000,30729000,"ICEU","B2209",111.19,111.16,111.2
2022-07-04,83218000,30738000,"ICEU","B2209",111.19,111.16,111.2
2022-07-04,83219000,30739000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83220000,30740000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83221000,30741000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83222000,30742000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83224000,30744000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83225000,30745000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83226000,30746000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83228000,30748000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83231000,30751000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83237000,30757000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83242000,30762000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83244000,30764000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83245000,30765000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83246000,30766000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83247000,30767000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83248000,30768000,"ICEU","B2209",111.19,111.17,111.21
2022-07-04,83251000,30771000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83253000,30773000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83254000,30774000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83257000,30777000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83258000,30778000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83300000,30780000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83302000,30782000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83305000,30785000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83306000,30786000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83307000,30787000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83313000,30793000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83314000,30794000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83317000,30797000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83321000,30801000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83325000,30805000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83326000,30806000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83328000,30808000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83339000,30819000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83340000,30820000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83341000,30821000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83344000,30824000,"ICEU","B2209",111.19,111.16,111.19
2022-07-04,83347000,30827000,"ICEU","B2209",111.19,111.17,111.21
2022-07-04,83348000,30828000,"ICEU","B2209",111.19,111.17,111.21
2022-07-04,83349000,30829000,"ICEU","B2209",111.19,111.17,111.21
2022-07-04,83352000,30832000,"ICEU","B2209",111.19,111.17,111.21
2022-07-04,83354000,30834000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83355000,30835000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83356000,30836000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83357000,30837000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83359000,30839000,"ICEU","B2209",111.19,111.16,111.2
2022-07-04,83400000,30840000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83402000,30842000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83403000,30843000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83404000,30844000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83405000,30845000,"ICEU","B2209",111.19,111.17,111.2
2022-07-04,83407000,30847000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83408000,30848000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83410000,30850000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83413000,30853000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83414000,30854000,"ICEU","B2209",111.19,111.18,111.21
2022-07-04,83415000,30855000,"ICEU","B2209",111.19,111.2,111.23
2022-07-04,83417000,30857000,"ICEU","B2209",111.19,111.19,111.23
2022-07-04,83418000,30858000,"ICEU","B2209",111.19,111.19,111.23
2022-07-04,83420000,30860000,"ICEU","B2209",111.19,111.19,111.22
2022-07-04,83422000,30862000,"ICEU","B2209",111.19,111.2,111.24
2022-07-04,83424000,30864000,"ICEU","B2209",111.19,111.21,111.25
2022-07-04,83426000,30866000,"ICEU","B2209",111.19,111.21,111.24
2022-07-04,83433000,30873000,"ICEU","B2209",111.19,111.21,111.24
2022-07-04,83436000,30876000,"ICEU","B2209",111.19,111.21,111.24
2022-07-04,83440000,30880000,"ICEU","B2209",111.19,111.2,111.24
2022-07-04,83443000,30883000,"ICEU","B2209",111.19,111.2,111.24
2022-07-04,83444000,30884000,"ICEU","B2209",111.19,111.2,111.24
2022-07-04,83445000,30885000,"ICEU","B2209",111.19,111.2,111.24
2022-07-04,83446000,30886000,"ICEU","B2209",111.19,111.2,111.23
2022-07-04,83502000,30902000,"ICEU","B2209",111.19,111.19,111.23
2022-07-04,83504000,30904000,"ICEU","B2209",111.19,111.19,111.23
2022-07-04,83505000,30905000,"ICEU","B2209",111.19,111.19,111.23
2022-07-04,83510000,30910000,"ICEU","B2209",111.19,111.2,111.23
2022-07-04,83511000,30911000,"ICEU","B2209",111.23,111.22,111.25
2022-07-04,83512000,30912000,"ICEU","B2209",111.23,111.22,111.25
2022-07-04,83513000,30913000,"ICEU","B2209",111.23,111.22,111.25
2022-07-04,83514000,30914000,"ICEU","B2209",111.23,111.23,111.26
2022-07-04,83515000,30915000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83516000,30916000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83518000,30918000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83519000,30919000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83528000,30928000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83529000,30929000,"ICEU","B2209",111.23,111.21,111.25
2022-07-04,83530000,30930000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83531000,30931000,"ICEU","B2209",111.23,111.23,111.26
2022-07-04,83532000,30932000,"ICEU","B2209",111.23,111.23,111.26
2022-07-04,83540000,30940000,"ICEU","B2209",111.23,111.23,111.26
2022-07-04,83541000,30941000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83543000,30943000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83547000,30947000,"ICEU","B2209",111.23,111.22,111.26
2022-07-04,83548000,30948000,"ICEU","B2209",111.23,111.22,111.25
2022-07-04,83551000,30951000,"ICEU","B2209",111.23,111.22,111.24
2022-07-04,83554000,30954000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83555000,30955000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83602000,30962000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83605000,30965000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83607000,30967000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83608000,30968000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83609000,30969000,"ICEU","B2209",111.23,111.21,111.24
2022-07-04,83610000,30970000,"ICEU","B2209",111.21,111.16,111.2
2022-07-04,83611000,30971000,"ICEU","B2209",111.21,111.18,111.2
2022-07-04,83612000,30972000,"ICEU","B2209",111.21,111.18,111.2
2022-07-04,83614000,30974000,"ICEU","B2209",111.21,111.18,111.2
2022-07-04,83615000,30975000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83617000,30977000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83618000,30978000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83619000,30979000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83623000,30983000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83624000,30984000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83625000,30985000,"ICEU","B2209",111.21,111.19,111.22
2022-07-04,83626000,30986000,"ICEU","B2209",111.21,111.19,111.22
2022-07-04,83627000,30987000,"ICEU","B2209",111.21,111.2,111.23
2022-07-04,83628000,30988000,"ICEU","B2209",111.21,111.19,111.22
2022-07-04,83630000,30990000,"ICEU","B2209",111.21,111.19,111.22
2022-07-04,83631000,30991000,"ICEU","B2209",111.21,111.18,111.22
2022-07-04,83632000,30992000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83634000,30994000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83635000,30995000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83636000,30996000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83637000,30997000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83638000,30998000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83640000,31000000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83642000,31002000,"ICEU","B2209",111.21,111.16,111.2
2022-07-04,83643000,31003000,"ICEU","B2209",111.21,111.16,111.2
2022-07-04,83644000,31004000,"ICEU","B2209",111.21,111.16,111.2
2022-07-04,83645000,31005000,"ICEU","B2209",111.21,111.18,111.22
2022-07-04,83646000,31006000,"ICEU","B2209",111.21,111.18,111.22
2022-07-04,83647000,31007000,"ICEU","B2209",111.21,111.18,111.22
2022-07-04,83648000,31008000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83650000,31010000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83658000,31018000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83659000,31019000,"ICEU","B2209",111.21,111.19,111.23
2022-07-04,83700000,31020000,"ICEU","B2209",111.21,111.19,111.23
2022-07-04,83701000,31021000,"ICEU","B2209",111.21,111.18,111.22
2022-07-04,83702000,31022000,"ICEU","B2209",111.21,111.18,111.22
2022-07-04,83703000,31023000,"ICEU","B2209",111.21,111.18,111.22
2022-07-04,83704000,31024000,"ICEU","B2209",111.21,111.17,111.21
2022-07-04,83705000,31025000,"ICEU","B2209",111.21,111.17,111.21
2022-07-04,83706000,31026000,"ICEU","B2209",111.21,111.17,111.21
2022-07-04,83711000,31031000,"ICEU","B2209",111.21,111.17,111.21
2022-07-04,83714000,31034000,"ICEU","B2209",111.21,111.17,111.21
2022-07-04,83715000,31035000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83719000,31039000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83720000,31040000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83721000,31041000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83738000,31058000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83739000,31059000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83744000,31064000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83748000,31068000,"ICEU","B2209",111.21,111.18,111.21
2022-07-04,83749000,31069000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83753000,31073000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83754000,31074000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83802000,31082000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83811000,31091000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83812000,31092000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83813000,31093000,"ICEU","B2209",111.21,111.17,111.2
2022-07-04,83815000,31095000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83816000,31096000,"ICEU","B2209",111.21,111.15,111.19
2022-07-04,83817000,31097000,"ICEU","B2209",111.21,111.15,111.19
2022-07-04,83823000,31103000,"ICEU","B2209",111.21,111.15,111.19
2022-07-04,83837000,31117000,"ICEU","B2209",111.21,111.15,111.19
2022-07-04,83838000,31118000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83841000,31121000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83842000,31122000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83849000,31129000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83850000,31130000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83852000,31132000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83855000,31135000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83857000,31137000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83900000,31140000,"ICEU","B2209",111.21,111.16,111.19
2022-07-04,83901000,31141000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83902000,31142000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83903000,31143000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83904000,31144000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83905000,31145000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83906000,31146000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83909000,31149000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83922000,31162000,"ICEU","B2209",111.21,111.15,111.18
2022-07-04,83923000,31163000,"ICEU","B2209",111.21,111.13,111.16
2022-07-04,83924000,31164000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83925000,31165000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83926000,31166000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83927000,31167000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83933000,31173000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83935000,31175000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83939000,31179000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83941000,31181000,"ICEU","B2209",111.21,111.11,111.15
2022-07-04,83942000,31182000,"ICEU","B2209",111.21,111.12,111.15
2022-07-04,83943000,31183000,"ICEU","B2209",111.21,111.12,111.15
2022-07-04,83950000,31190000,"ICEU","B2209",111.21,111.12,111.15
2022-07-04,83952000,31192000,"ICEU","B2209",111.21,111.12,111.15
2022-07-04,83956000,31196000,"ICEU","B2209",111.21,111.12,111.15
2022-07-04,83957000,31197000,"ICEU","B2209",111.15,111.14,111.17
2022-07-04,83958000,31198000,"ICEU","B2209",111.15,111.14,111.17
2022-07-04,83959000,31199000,"ICEU","B2209",111.15,111.14,111.17
2022-07-04,84009000,31209000,"ICEU","B2209",111.15,111.14,111.16
2022-07-04,84010000,31210000,"ICEU","B2209",111.15,111.12,111.15
2022-07-04,84011000,31211000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84012000,31212000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84015000,31215000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84016000,31216000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84018000,31218000,"ICEU","B2209",111.15,111.11,111.14
2022-07-04,84019000,31219000,"ICEU","B2209",111.15,111.11,111.14
2022-07-04,84023000,31223000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84024000,31224000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84026000,31226000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84031000,31231000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84033000,31233000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84034000,31234000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84038000,31238000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84041000,31241000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84042000,31242000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84043000,31243000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84044000,31244000,"ICEU","B2209",111.15,111.12,111.14
2022-07-04,84046000,31246000,"ICEU","B2209",111.14,111.13,111.16
2022-07-04,84047000,31247000,"ICEU","B2209",111.14,111.14,111.17
2022-07-04,84050000,31250000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84051000,31251000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84052000,31252000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84055000,31255000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84057000,31257000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84059000,31259000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84102000,31262000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84103000,31263000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84107000,31267000,"ICEU","B2209",111.14,111.13,111.15
2022-07-04,84108000,31268000,"ICEU","B2209",111.14,111.13,111.15
2022-07-04,84110000,31270000,"ICEU","B2209",111.14,111.13,111.15
2022-07-04,84111000,31271000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84114000,31274000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84115000,31275000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84119000,31279000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84120000,31280000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84125000,31285000,"ICEU","B2209",111.14,111.12,111.15
2022-07-04,84128000,31288000,"ICEU","B2209",111.14,111.11,111.14
2022-07-04,84129000,31289000,"ICEU","B2209",111.14,111.11,111.14
2022-07-04,84130000,31290000,"ICEU","B2209",111.14,111.1,111.13
2022-07-04,84132000,31292000,"ICEU","B2209",111.14,111.1,111.13
2022-07-04,84135000,31295000,"ICEU","B2209",111.14,111.1,111.13
2022-07-04,84136000,31296000,"ICEU","B2209",111.14,111.1,111.13
2022-07-04,84139000,31299000,"ICEU","B2209",111.14,111.09,111.12
2022-07-04,84140000,31300000,"ICEU","B2209",111.14,111.09,111.12
2022-07-04,84141000,31301000,"ICEU","B2209",111.14,111.09,111.12
2022-07-04,84142000,31302000,"ICEU","B2209",111.14,111.09,111.12
2022-07-04,84143000,31303000,"ICEU","B2209",111.14,111.09,111.11
2022-07-04,84144000,31304000,"ICEU","B2209",111.14,111.08,111.11
2022-07-04,84145000,31305000,"ICEU","B2209",111.14,111.08,111.11
2022-07-04,84147000,31307000,"ICEU","B2209",111.14,111.08,111.11
2022-07-04,84148000,31308000,"ICEU","B2209",111.14,111.09,111.11
2022-07-04,84149000,31309000,"ICEU","B2209",111.14,111.09,111.11
2022-07-04,84150000,31310000,"ICEU","B2209",111.14,111.09,111.11
2022-07-04,84153000,31313000,"ICEU","B2209",111.14,111.09,111.11
2022-07-04,84154000,31314000,"ICEU","B2209",111.07,111.07,111.11
2022-07-04,84155000,31315000,"ICEU","B2209",111.07,111.07,111.11
2022-07-04,84156000,31316000,"ICEU","B2209",111.07,111.07,111.11
2022-07-04,84157000,31317000,"ICEU","B2209",111.07,111.06,111.09
2022-07-04,84158000,31318000,"ICEU","B2209",111.07,111.06,111.09
2022-07-04,84159000,31319000,"ICEU","B2209",111.09,111.08,111.12
2022-07-04,84200000,31320000,"ICEU","B2209",111.09,111.08,111.12
2022-07-04,84201000,31321000,"ICEU","B2209",111.09,111.06,111.1
2022-07-04,84202000,31322000,"ICEU","B2209",111.09,111.06,111.1
2022-07-04,84203000,31323000,"ICEU","B2209",111.09,111.06,111.1
2022-07-04,84204000,31324000,"ICEU","B2209",111.09,111.06,111.1
2022-07-04,84206000,31326000,"ICEU","B2209",111.09,111.06,111.1
2022-07-04,84207000,31327000,"ICEU","B2209",111.09,111.06,111.09
2022-07-04,84208000,31328000,"ICEU","B2209",111.09,111.06,111.09
2022-07-04,84209000,31329000,"ICEU","B2209",111.09,111.06,111.09
2022-07-04,84210000,31330000,"ICEU","B2209",111.09,111.06,111.09
2022-07-04,84212000,31332000,"ICEU","B2209",111.09,111.06,111.09
2022-07-04,84216000,31336000,"ICEU","B2209",111.09,111.05,111.09
2022-07-04,84217000,31337000,"ICEU","B2209",111.09,111.05,111.09
2022-07-04,84218000,31338000,"ICEU","B2209",111.09,111.05,111.09
2022-07-04,84219000,31339000,"ICEU","B2209",111.09,111.07,111.09
2022-07-04,84220000,31340000,"ICEU","B2209",111.09,111.07,111.09
2022-07-04,84221000,31341000,"ICEU","B2209",111.09,111.07,111.09
2022-07-04,84223000,31343000,"ICEU","B2209",111.09,111.07,111.1
2022-07-04,84224000,31344000,"ICEU","B2209",111.09,111.08,111.1
2022-07-04,84226000,31346000,"ICEU","B2209",111.09,111.08,111.1
2022-07-04,84227000,31347000,"ICEU","B2209",111.09,111.08,111.1
2022-07-04,84228000,31348000,"ICEU","B2209",111.09,111.08,111.11
2022-07-04,84231000,31351000,"ICEU","B2209",111.1,111.1,111.12
2022-07-04,84232000,31352000,"ICEU","B2209",111.1,111.09,111.12
2022-07-04,84233000,31353000,"ICEU","B2209",111.1,111.09,111.12
2022-07-04,84234000,31354000,"ICEU","B2209",111.1,111.09,111.12
2022-07-04,84241000,31361000,"ICEU","B2209",111.1,111.1,111.13
2022-07-04,84242000,31362000,"ICEU","B2209",111.1,111.11,111.14
2022-07-04,84243000,31363000,"ICEU","B2209",111.1,111.11,111.14
2022-07-04,84244000,31364000,"ICEU","B2209",111.1,111.11,111.14
2022-07-04,84246000,31366000,"ICEU","B2209",111.1,111.11,111.14
2022-07-04,84247000,31367000,"ICEU","B2209",111.1,111.11,111.13
2022-07-04,84248000,31368000,"ICEU","B2209",111.1,111.11,111.14
2022-07-04,84251000,31371000,"ICEU","B2209",111.1,111.11,111.14
2022-07-04,84252000,31372000,"ICEU","B2209",111.1,111.12,111.15
2022-07-04,84253000,31373000,"ICEU","B2209",111.1,111.12,111.15
2022-07-04,84254000,31374000,"ICEU","B2209",111.1,111.12,111.15
2022-07-04,84259000,31379000,"ICEU","B2209",111.15,111.14,111.17
2022-07-04,84300000,31380000,"ICEU","B2209",111.17,111.19,111.21
2022-07-04,84301000,31381000,"ICEU","B2209",111.17,111.19,111.21
2022-07-04,84302000,31382000,"ICEU","B2209",111.17,111.19,111.21
2022-07-04,84304000,31384000,"ICEU","B2209",111.17,111.18,111.21
2022-07-04,84305000,31385000,"ICEU","B2209",111.17,111.18,111.21
2022-07-04,84306000,31386000,"ICEU","B2209",111.17,111.18,111.21
2022-07-04,84307000,31387000,"ICEU","B2209",111.17,111.19,111.21
2022-07-04,84308000,31388000,"ICEU","B2209",111.17,111.19,111.21
2022-07-04,84309000,31389000,"ICEU","B2209",111.17,111.18,111.21
2022-07-04,84312000,31392000,"ICEU","B2209",111.17,111.19,111.21
